DatTim	Press	NevCT1
05.10.2017 03:00	986.394	1483.25
05.10.2017 04:00	985.612	1490.15
05.10.2017 05:00	984.952	1493.06
05.10.2017 06:00	984.326	1496.02
05.10.2017 07:00	983.557	1501.22
05.10.2017 08:00	982.648	1506.24
05.10.2017 09:00	981.837	1507.87
05.10.2017 10:00	980.916	1508.42
05.10.2017 11:00	979.929	1513.05
05.10.2017 12:00	979.199	1511.61
05.10.2017 13:00	978.562	1511.36
05.10.2017 14:00	977.845	1513.05
05.10.2017 15:00	977.176	1512.83
05.10.2017 16:00	976.955	1511.86
05.10.2017 17:00	976.732	1511.6
05.10.2017 18:00	976.643	1510.34
05.10.2017 19:00	976.92	1508.15
05.10.2017 20:00	977.23	1509.38
05.10.2017 21:00	977.447	1506.76
05.10.2017 22:00	977.627	1505.67
05.10.2017 23:00	977.507	1505.61
06.10.2017 00:00	977.559	1506.28
06.10.2017 01:00	977.549	1505.84
06.10.2017 02:00	977.61	1506.17
06.10.2017 03:00	977.338	1507.65
06.10.2017 04:00	976.951	1509.56
06.10.2017 05:00	976.86	1509.71
06.10.2017 06:00	976.601	1514.4
06.10.2017 07:00	976.02	1516.37
06.10.2017 08:00	975.364	1519.69
06.10.2017 09:00	974.541	1520.05
06.10.2017 10:00	973.725	1524.43
06.10.2017 11:00	973.189	1523.9
06.10.2017 12:00	972.863	1524.35
06.10.2017 13:00	972.848	1524.34
06.10.2017 14:00	973.083	1520.86
06.10.2017 15:00	973.72	1518.58
06.10.2017 16:00	974.63	1513.36
06.10.2017 17:00	975.494	1510.17
06.10.2017 18:00	976.446	1506.03
06.10.2017 19:00	977.398	1502.83
06.10.2017 20:00	978.582	1497.47
06.10.2017 21:00	979.349	1496.15
06.10.2017 22:00	980.155	1492.25
06.10.2017 23:00	980.744	1488.7
07.10.2017 00:00	981.165	1485.46
07.10.2017 01:00	981.721	1484.23
07.10.2017 02:00	982.426	1482.62
07.10.2017 03:00	982.96	1481.78
07.10.2017 04:00	983.64	1482.17
07.10.2017 05:00	984.337	1483.3
07.10.2017 06:00	985	1483.93
07.10.2017 07:00	985.607	1487.3
07.10.2017 08:00	986.191	1488.5
07.10.2017 09:00	986.847	1487.46
07.10.2017 10:00	987.36	1486.53
07.10.2017 11:00	987.925	1485.66
07.10.2017 12:00	988.529	1481.18
07.10.2017 13:00	989.233	1478.15
07.10.2017 14:00	990.03	1473.31
07.10.2017 15:00	990.815	1470.75
07.10.2017 16:00	991.341	1467.84
07.10.2017 17:00	991.891	1464.18
07.10.2017 18:00	992.566	1461.86
07.10.2017 19:00	992.925	1458.5
07.10.2017 20:00	993.22	1455.56
07.10.2017 21:00	993.746	1452.05
07.10.2017 22:00	994.097	1448.76
07.10.2017 23:00	994.386	1446.45
08.10.2017 00:00	994.58	1444.06
08.10.2017 01:00	995.002	1445.03
08.10.2017 02:00	995.452	1444.91
08.10.2017 03:00	995.923	1445.74
08.10.2017 04:00	996.306	1445.53
08.10.2017 05:00	996.624	1446.65
08.10.2017 06:00	996.95	1448.66
08.10.2017 07:00	997.359	1451.38
08.10.2017 08:00	997.652	1452.3
08.10.2017 09:00	997.606	1456.23
08.10.2017 10:00	997.497	1456.24
08.10.2017 11:00	997.454	1455.45
08.10.2017 12:00	997.233	1454.99
08.10.2017 13:00	996.923	1453.24
08.10.2017 14:00	996.721	1453.35
08.10.2017 15:00	996.685	1451.67
08.10.2017 16:00	996.659	1451.49
08.10.2017 17:00	996.244	1452.02
08.10.2017 18:00	996.06	1452.56
08.10.2017 19:00	995.925	1450.8
08.10.2017 20:00	995.682	1451.87
08.10.2017 21:00	995.183	1451.75
08.10.2017 22:00	994.459	1452.53
08.10.2017 23:00	993.676	1453.44
09.10.2017 00:00	992.9	1456.42
09.10.2017 01:00	992.171	1460.3
09.10.2017 02:00	991.029	1464.79
09.10.2017 03:00	990.27	1468.6
09.10.2017 04:00	989.553	1472.69
09.10.2017 05:00	989.069	1478.27
09.10.2017 06:00	988.573	1482.75
09.10.2017 07:00	987.903	1488.42
09.10.2017 08:00	987.313	1491.39
09.10.2017 09:00	986.382	1495.71
09.10.2017 10:00	985.769	1499.04
09.10.2017 11:00	985.377	1500.97
09.10.2017 12:00	985.274	1499.14
09.10.2017 13:00	985.179	1498.12
09.10.2017 14:00	985.703	1495.71
09.10.2017 15:00	985.945	1493.65
09.10.2017 16:00	986.078	1490.83
09.10.2017 17:00	986.102	1490.14
09.10.2017 18:00	986.327	1488.87
09.10.2017 19:00	986.306	1487.2
09.10.2017 20:00	986.462	1487.64
09.10.2017 21:00	986.431	1486.77
09.10.2017 22:00	986.624	1484.22
09.10.2017 23:00	987.167	1483.39
10.10.2017 00:00	987.956	1481.43
10.10.2017 01:00	988.439	1480.07
10.10.2017 02:00	988.779	1479.88
10.10.2017 03:00	989.438	1478.42
10.10.2017 04:00	990.18	1477.9
10.10.2017 05:00	990.744	1475.09
10.10.2017 06:00	991.139	1475.2
10.10.2017 07:00	991.551	1476.04
10.10.2017 08:00	991.795	1475.07
10.10.2017 09:00	991.882	1474.82
10.10.2017 10:00	991.864	1473.84
10.10.2017 11:00	992.026	1474.85
10.10.2017 12:00	992.053	1472.3
10.10.2017 13:00	992.144	1469.37
10.10.2017 14:00	992.306	1469.39
10.10.2017 15:00	992.352	1466.64
10.10.2017 16:00	992.344	1464.2
10.10.2017 17:00	992.461	1463.73
10.10.2017 18:00	992.565	1462.19
10.10.2017 19:00	992.578	1464.5
10.10.2017 20:00	992.473	1463.31
10.10.2017 21:00	992.391	1461.33
10.10.2017 22:00	992.435	1459.98
10.10.2017 23:00	992.385	1460.97
11.10.2017 00:00	992.431	1459.86
11.10.2017 01:00	992.387	1460.1
11.10.2017 02:00	992.343	1461.02
11.10.2017 03:00	992.308	1462.46
11.10.2017 04:00	992.351	1461.1
11.10.2017 05:00	992.459	1461.44
11.10.2017 06:00	992.549	1460.62
11.10.2017 07:00	992.639	1460.91
11.10.2017 08:00	992.722	1463.2
11.10.2017 09:00	992.838	1464.38
11.10.2017 10:00	992.838	1463.52
11.10.2017 11:00	992.85	1462.68
11.10.2017 12:00	992.713	1460.87
11.10.2017 13:00	992.656	1460.27
11.10.2017 14:00	992.802	1458.19
11.10.2017 15:00	992.959	1457.57
11.10.2017 16:00	992.961	1455.67
11.10.2017 17:00	992.816	1453.93
11.10.2017 18:00	992.458	1455.77
11.10.2017 19:00	992.03	1457.48
11.10.2017 20:00	991.696	1457.68
11.10.2017 21:00	991.266	1459.4
11.10.2017 22:00	990.751	1460.69
11.10.2017 23:00	989.991	1463.37
12.10.2017 00:00	989.164	1467.55
12.10.2017 01:00	988.59	1471.38
12.10.2017 02:00	988.057	1472.63
12.10.2017 03:00	987.607	1474.64
12.10.2017 04:00	987.32	1475.28
12.10.2017 05:00	987.244	1476.87
12.10.2017 06:00	987.29	1476.65
12.10.2017 07:00	987.426	1476.61
12.10.2017 08:00	987.678	1474.9
12.10.2017 09:00	987.864	1474.54
12.10.2017 10:00	988.125	1474.64
12.10.2017 11:00	988.561	1472.89
12.10.2017 12:00	988.85	1469.68
12.10.2017 13:00	989.121	1467.95
12.10.2017 14:00	989.346	1467.94
12.10.2017 15:00	989.509	1466.92
12.10.2017 16:00	989.452	1467.97
12.10.2017 17:00	989.319	1469.13
12.10.2017 18:00	989.1	1469.92
12.10.2017 19:00	988.647	1470.82
12.10.2017 20:00	988.123	1472.55
12.10.2017 21:00	987.496	1475.1
12.10.2017 22:00	986.823	1478.15
12.10.2017 23:00	985.981	1479.89
13.10.2017 00:00	985.323	1483.33
13.10.2017 01:00	984.658	1483.93
13.10.2017 02:00	984.158	1483.46
13.10.2017 03:00	983.477	1488.93
13.10.2017 04:00	983.12	1489.73
13.10.2017 05:00	982.816	1489.33
13.10.2017 06:00	982.336	1491.68
13.10.2017 07:00	981.895	1492.15
13.10.2017 08:00	981.452	1492.83
13.10.2017 09:00	981.002	1493.65
13.10.2017 10:00	980.901	1495.81
13.10.2017 11:00	981.108	1494.78
13.10.2017 12:00	981.34	1493.45
13.10.2017 13:00	981.687	1491.67
13.10.2017 14:00	981.841	1488.78
13.10.2017 15:00	981.902	1489.57
13.10.2017 16:00	981.795	1489.65
13.10.2017 17:00	981.817	1487.05
13.10.2017 18:00	981.671	1489.14
13.10.2017 19:00	981.537	1488.24
13.10.2017 20:00	981.288	1487.58
13.10.2017 21:00	980.898	1488.73
13.10.2017 22:00	980.501	1488.81
13.10.2017 23:00	980.125	1491.49
14.10.2017 00:00	979.848	1494.5
14.10.2017 01:00	979.803	1497.25
14.10.2017 02:00	979.844	1494.74
14.10.2017 03:00	979.813	1493.79
14.10.2017 04:00	979.945	1494.66
14.10.2017 05:00	980.202	1492.18
14.10.2017 06:00	980.647	1491.81
14.10.2017 07:00	981.265	1490.38
14.10.2017 08:00	982.258	1488.15
14.10.2017 09:00	982.939	1489.25
14.10.2017 10:00	983.573	1488.54
14.10.2017 11:00	984.281	1485.62
14.10.2017 12:00	984.938	1481.19
14.10.2017 13:00	985.447	1479.81
14.10.2017 14:00	986.016	1475.9
14.10.2017 15:00	986.592	1475.52
14.10.2017 16:00	986.936	1473.54
14.10.2017 17:00	986.94	1472.14
14.10.2017 18:00	986.962	1472.71
14.10.2017 19:00	986.992	1471.05
14.10.2017 20:00	986.903	1471.78
14.10.2017 21:00	986.837	1471.22
14.10.2017 22:00	986.961	1468.79
14.10.2017 23:00	986.715	1470.78
15.10.2017 00:00	986.166	1471.75
15.10.2017 01:00	986.173	1473.9
15.10.2017 02:00	985.378	1478.69
15.10.2017 03:00	984.718	1481.35
15.10.2017 04:00	983.786	1481.98
15.10.2017 05:00	982.973	1485.6
15.10.2017 06:00	982.11	1491.05
15.10.2017 07:00	981.377	1493.86
15.10.2017 08:00	980.625	1498.63
15.10.2017 09:00	979.681	1501.17
15.10.2017 10:00	979.093	1503.49
15.10.2017 11:00	979.22	1502.2
15.10.2017 12:00	979.881	1498.31
15.10.2017 13:00	981.203	1494.55
15.10.2017 14:00	982.51	1489.26
15.10.2017 15:00	983.527	1486.71
15.10.2017 16:00	984.21	1484.05
15.10.2017 17:00	984.735	1482.33
15.10.2017 18:00	985.349	1480.13
15.10.2017 19:00	985.876	1478.38
15.10.2017 20:00	986.554	1477.38
15.10.2017 21:00	987.262	1472.38
15.10.2017 22:00	987.846	1470.42
15.10.2017 23:00	988.367	1468.18
16.10.2017 00:00	988.898	1470.04
16.10.2017 01:00	989.553	1469.18
16.10.2017 02:00	990.151	1468.15
16.10.2017 03:00	990.636	1468.84
16.10.2017 04:00	991.271	1468.43
16.10.2017 05:00	991.729	1466.17
16.10.2017 06:00	991.922	1466.87
16.10.2017 07:00	992.452	1465
16.10.2017 08:00	993.118	1466.11
16.10.2017 09:00	993.703	1464.74
16.10.2017 10:00	994.164	1463.77
16.10.2017 11:00	994.403	1463.48
16.10.2017 12:00	994.447	1463.25
16.10.2017 13:00	994.364	1462.26
16.10.2017 14:00	994.417	1461.24
16.10.2017 15:00	994.343	1461.4
16.10.2017 16:00	994.306	1459.98
16.10.2017 17:00	993.784	1462.86
16.10.2017 18:00	993.418	1463.62
16.10.2017 19:00	992.929	1466.47
16.10.2017 20:00	992.318	1468.26
16.10.2017 21:00	991.6	1469.2
16.10.2017 22:00	990.858	1472.09
16.10.2017 23:00	989.715	1472.44
17.10.2017 00:00	989.326	1474.82
17.10.2017 01:00	988.711	1474.8
17.10.2017 02:00	988.551	1478.04
17.10.2017 03:00	988.71	1480.07
17.10.2017 04:00	988.95	1479.3
17.10.2017 05:00	989.414	1478.33
17.10.2017 06:00	990.037	1477.27
17.10.2017 07:00	990.544	1477.28
17.10.2017 08:00	991.433	1476.14
17.10.2017 09:00	992.118	1476.44
17.10.2017 10:00	992.53	1475.47
17.10.2017 11:00	993.051	1474.11
17.10.2017 12:00	993.677	1472.15
17.10.2017 13:00	994.062	1470.84
17.10.2017 14:00	994.36	1469.18
17.10.2017 15:00	994.487	1469.35
17.10.2017 16:00	994.39	1468.68
17.10.2017 17:00	994.26	1468.16
17.10.2017 18:00	994.318	1468.42
17.10.2017 19:00	993.837	1470.07
17.10.2017 20:00	993.404	1472.94
17.10.2017 21:00	992.632	1473.2
17.10.2017 22:00	991.292	1475.57
17.10.2017 23:00	989.531	1479.63
18.10.2017 00:00	988.122	1484.17
18.10.2017 01:00	988.049	1484.36
18.10.2017 02:00	987.706	1486.51
18.10.2017 03:00	987.288	1488.63
18.10.2017 04:00	987.073	1489.43
18.10.2017 05:00	986.643	1489.19
18.10.2017 06:00	986.245	1493.41
18.10.2017 07:00	985.632	1495.53
18.10.2017 08:00	985.307	1497.21
18.10.2017 09:00	984.265	1500.34
18.10.2017 10:00	983.693	1501.14
18.10.2017 11:00	983.546	1500.7
18.10.2017 12:00	983.482	1501.17
18.10.2017 13:00	983.57	1500.1
18.10.2017 14:00	984.23	1496.74
18.10.2017 15:00	984.891	1494.74
18.10.2017 16:00	985.071	1493.58
18.10.2017 17:00	984.974	1492.46
18.10.2017 18:00	984.989	1493.13
18.10.2017 19:00	984.971	1494.17
18.10.2017 20:00	985.054	1493.03
18.10.2017 21:00	985.953	1490.96
18.10.2017 22:00	986.92	1489.47
18.10.2017 23:00	988.047	1487.08
19.10.2017 00:00	989.166	1484.03
19.10.2017 01:00	989.99	1480.9
19.10.2017 02:00	990.606	1479.35
19.10.2017 03:00	990.994	1477.03
19.10.2017 04:00	991.551	1476.35
19.10.2017 05:00	992.111	1476.01
19.10.2017 06:00	992.674	1471.68
19.10.2017 07:00	992.791	1470.92
19.10.2017 08:00	993.093	1468.51
19.10.2017 09:00	993.694	1464.47
19.10.2017 10:00	994.319	1462.91
19.10.2017 11:00	994.851	1460.79
19.10.2017 12:00	995.144	1458.17
19.10.2017 13:00	995.27	1456.75
19.10.2017 14:00	995.604	1455.99
19.10.2017 15:00	995.894	1455.37
19.10.2017 16:00	996.087	1453.43
19.10.2017 17:00	996.284	1452.63
19.10.2017 18:00	996.793	1453.57
19.10.2017 19:00	997.123	1451.03
19.10.2017 20:00	997.369	1451.86
19.10.2017 21:00	997.543	1449.5
19.10.2017 22:00	997.757	1448.62
19.10.2017 23:00	997.899	1447.44
20.10.2017 00:00	998.185	1445.7
20.10.2017 01:00	998.492	1446.51
20.10.2017 02:00	998.822	1445.15
20.10.2017 03:00	999.034	1447.52
20.10.2017 04:00	999.316	1445.62
20.10.2017 05:00	999.726	1443.74
20.10.2017 06:00	1000.15	1438.42
20.10.2017 07:00	1000.54	1438.31
20.10.2017 08:00	1000.76	1437.69
20.10.2017 09:00	1000.66	1439.2
20.10.2017 10:00	1000.57	1440.74
20.10.2017 11:00	1000.46	1441.95
20.10.2017 12:00	1000.34	1442.51
20.10.2017 13:00	1000.27	1442.95
20.10.2017 14:00	1000.34	1444.3
20.10.2017 15:00	1000.39	1444.54
20.10.2017 16:00	1000.13	1444.75
20.10.2017 17:00	1000.21	1444.58
20.10.2017 18:00	1000.15	1446.57
20.10.2017 19:00	1000.12	1444.14
20.10.2017 20:00	1000.01	1445.18
20.10.2017 21:00	999.867	1444.54
20.10.2017 22:00	999.734	1443.22
20.10.2017 23:00	999.436	1443.86
21.10.2017 00:00	999.283	1445.24
21.10.2017 01:00	999.169	1443.93
21.10.2017 02:00	999.046	1444.77
21.10.2017 03:00	998.992	1443.7
21.10.2017 04:00	998.916	1442.19
21.10.2017 05:00	998.942	1442.55
21.10.2017 06:00	999.084	1440.15
21.10.2017 07:00	999.167	1437.04
21.10.2017 08:00	999.158	1440.68
21.10.2017 09:00	998.982	1445.61
21.10.2017 10:00	998.656	1447.14
21.10.2017 11:00	998.347	1449.8
21.10.2017 12:00	998.095	1450.73
21.10.2017 13:00	998.003	1449.42
21.10.2017 14:00	998.215	1447.89
21.10.2017 15:00	998.459	1447.14
21.10.2017 16:00	998.561	1444.79
21.10.2017 17:00	998.571	1444.75
21.10.2017 18:00	998.546	1444.36
21.10.2017 19:00	998.539	1443.91
21.10.2017 20:00	998.507	1444.06
21.10.2017 21:00	998.44	1441.58
21.10.2017 22:00	998.372	1442.01
21.10.2017 23:00	998.334	1441.84
22.10.2017 00:00	998.31	1442.06
22.10.2017 01:00	998.349	1442.82
22.10.2017 02:00	998.418	1442.68
22.10.2017 03:00	998.377	1443.41
22.10.2017 04:00	998.379	1445.75
22.10.2017 05:00	998.497	1445.19
22.10.2017 06:00	998.578	1445.01
22.10.2017 07:00	998.745	1443.99
22.10.2017 08:00	998.601	1443.38
22.10.2017 09:00	998.27	1443.01
22.10.2017 10:00	998.072	1448.2
22.10.2017 11:00	997.688	1449.97
22.10.2017 12:00	997.412	1451.23
22.10.2017 13:00	997.237	1449.58
22.10.2017 14:00	997.187	1451.39
22.10.2017 15:00	997.088	1449.09
22.10.2017 16:00	996.999	1448.16
22.10.2017 17:00	996.756	1448.59
22.10.2017 18:00	996.663	1448.94
22.10.2017 19:00	996.55	1445.78
22.10.2017 20:00	996.432	1446.56
22.10.2017 21:00	996.342	1448.99
22.10.2017 22:00	996.301	1448.41
22.10.2017 23:00	996.123	1448.49
23.10.2017 00:00	995.959	1447.96
23.10.2017 01:00	995.979	1448.64
23.10.2017 02:00	996.145	1448.9
23.10.2017 03:00	996.397	1447.13
23.10.2017 04:00	996.732	1446.79
23.10.2017 05:00	997.202	1446.43
23.10.2017 06:00	997.736	1444.7
23.10.2017 07:00	998.236	1441.47
23.10.2017 08:00	998.86	1439.26
23.10.2017 09:00	999.634	1436.96
23.10.2017 10:00	1000.27	1435.98
23.10.2017 11:00	1000.88	1434.09
23.10.2017 12:00	1001.49	1433.2
23.10.2017 13:00	1001.86	1434.69
23.10.2017 14:00	1002.42	1432.84
23.10.2017 15:00	1003.2	1429.86
23.10.2017 16:00	1003.71	1428.66
23.10.2017 17:00	1004.02	1426.64
23.10.2017 18:00	1004.38	1426.79
23.10.2017 19:00	1004.98	1425.32
23.10.2017 20:00	1005.58	1421.18
23.10.2017 21:00	1006.15	1420.8
23.10.2017 22:00	1006.75	1419.3
23.10.2017 23:00	1007.34	1418.65
24.10.2017 00:00	1007.75	1417.33
24.10.2017 01:00	1008.14	1416.65
24.10.2017 02:00	1008.6	1416.76
24.10.2017 03:00	1009.02	1418.4
24.10.2017 04:00	1009.53	1420.48
24.10.2017 05:00	1010.21	1417.89
24.10.2017 06:00	1010.76	1413.84
24.10.2017 07:00	1011.12	1412.26
24.10.2017 08:00	1011.36	1409.09
24.10.2017 09:00	1011.37	1407.25
24.10.2017 10:00	1011.46	1406.92
24.10.2017 11:00	1011.59	1404.81
24.10.2017 12:00	1011.57	1407.34
24.10.2017 13:00	1011.72	1405.65
24.10.2017 14:00	1011.87	1403.49
24.10.2017 15:00	1012.22	1402.43
24.10.2017 16:00	1012.55	1402.13
24.10.2017 17:00	1012.63	1401.12
24.10.2017 18:00	1012.82	1402.17
24.10.2017 19:00	1013.12	1402.59
24.10.2017 20:00	1013.07	1402.31
24.10.2017 21:00	1012.94	1403.93
24.10.2017 22:00	1012.93	1404.08
24.10.2017 23:00	1012.96	1405.14
25.10.2017 00:00	1012.84	1404.55
25.10.2017 01:00	1012.78	1402.4
25.10.2017 02:00	1012.79	1402.62
25.10.2017 03:00	1012.89	1401.46
25.10.2017 04:00	1013.05	1401.34
25.10.2017 05:00	1013.03	1401.67
25.10.2017 06:00	1012.89	1403.16
25.10.2017 07:00	1012.85	1400.76
25.10.2017 08:00	1012.85	1399.82
25.10.2017 09:00	1012.74	1400.14
25.10.2017 10:00	1012.46	1401.1
25.10.2017 11:00	1012.09	1401.92
25.10.2017 12:00	1011.72	1403.62
25.10.2017 13:00	1011.45	1404.13
25.10.2017 14:00	1011.06	1405.41
25.10.2017 15:00	1010.73	1405.98
25.10.2017 16:00	1010.46	1406.63
25.10.2017 17:00	1010.17	1408.71
25.10.2017 18:00	1009.8	1410.27
25.10.2017 19:00	1009.37	1411.69
25.10.2017 20:00	1008.61	1416.01
25.10.2017 21:00	1007.79	1416.55
25.10.2017 22:00	1007.53	1419.65
25.10.2017 23:00	1007.11	1421.17
26.10.2017 00:00	1006.23	1426.4
26.10.2017 01:00	1005.42	1428.8
26.10.2017 02:00	1004.66	1431.45
26.10.2017 03:00	1003.71	1433.25
26.10.2017 04:00	1003.19	1435.4
26.10.2017 05:00	1002.57	1436.63
26.10.2017 06:00	1001.53	1440.01
26.10.2017 07:00	1000.45	1442.42
26.10.2017 08:00	999.795	1441.87
26.10.2017 09:00	999.132	1443.33
26.10.2017 10:00	998.162	1445.96
26.10.2017 11:00	997.064	1449.3
26.10.2017 12:00	996.202	1451.9
26.10.2017 13:00	995.426	1454.95
26.10.2017 14:00	994.547	1459.7
26.10.2017 15:00	993.697	1462.8
26.10.2017 16:00	992.815	1464.75
26.10.2017 17:00	991.974	1466.42
26.10.2017 18:00	991.14	1470.74
26.10.2017 19:00	990.32	1473.35
26.10.2017 20:00	989.604	1477.39
26.10.2017 21:00	988.985	1478.08
26.10.2017 22:00	988.54	1481.5
26.10.2017 23:00	988.015	1483.82
27.10.2017 00:00	987.473	1484.56
27.10.2017 01:00	986.965	1486.03
27.10.2017 02:00	986.626	1483.36
27.10.2017 03:00	986.211	1485.68
27.10.2017 04:00	985.934	1486.27
27.10.2017 05:00	985.866	1483.51
27.10.2017 06:00	985.808	1484.24
27.10.2017 07:00	985.895	1483.54
27.10.2017 08:00	985.906	1482.28
27.10.2017 09:00	985.833	1482.03
27.10.2017 10:00	985.828	1481.53
27.10.2017 11:00	985.921	1480.67
27.10.2017 12:00	986.128	1480.23
27.10.2017 13:00	986.255	1480.99
27.10.2017 14:00	986.35	1481.53
27.10.2017 15:00	986.544	1481.07
27.10.2017 16:00	986.628	1482.21
27.10.2017 17:00	986.524	1484.79
27.10.2017 18:00	986.85	1483.99
27.10.2017 19:00	986.836	1484.85
27.10.2017 20:00	986.557	1487.3
27.10.2017 21:00	986.197	1486.88
27.10.2017 22:00	985.917	1487.36
27.10.2017 23:00	985.524	1487.72
28.10.2017 00:00	985.174	1488.45
28.10.2017 01:00	985.116	1489.48
28.10.2017 02:00	984.794	1491.31
28.10.2017 03:00	984.266	1490.98
28.10.2017 04:00	984.039	1491.3
28.10.2017 05:00	984.097	1491.95
28.10.2017 06:00	984.089	1490.93
28.10.2017 07:00	983.817	1490.45
28.10.2017 08:00	983.757	1492.83
28.10.2017 09:00	983.436	1491.95
28.10.2017 10:00	983.041	1494.82
28.10.2017 11:00	982.594	1494.47
28.10.2017 12:00	982.232	1496.21
28.10.2017 13:00	981.881	1498.27
28.10.2017 14:00	981.43	1498.36
28.10.2017 15:00	981.197	1502.55
28.10.2017 16:00	980.523	1503.79
28.10.2017 17:00	979.688	1507.83
28.10.2017 18:00	978.806	1508.94
28.10.2017 19:00	977.854	1510.54
28.10.2017 20:00	977.033	1514.13
28.10.2017 21:00	976.212	1516.44
28.10.2017 22:00	975.224	1518.62
28.10.2017 23:00	974.097	1521.98
29.10.2017 00:00	972.964	1526.48
29.10.2017 01:00	971.996	1528.42
29.10.2017 02:00	971.147	1531.02
29.10.2017 03:00	969.989	1534.04
29.10.2017 04:00	969.145	1535.63
29.10.2017 05:00	968.549	1537.29
29.10.2017 06:00	967.924	1540.07
29.10.2017 07:00	967.332	1541.42
29.10.2017 08:00	966.813	1543.91
29.10.2017 09:00	966.386	1545.05
29.10.2017 10:00	966.167	1546.56
29.10.2017 11:00	966.129	1547.74
29.10.2017 12:00	966.198	1545.54
29.10.2017 13:00	966.313	1544.27
29.10.2017 14:00	966.737	1544.55
29.10.2017 15:00	967.167	1543.23
29.10.2017 16:00	967.392	1541.76
29.10.2017 17:00	967.471	1541.9
