DatTim	Press	NevCT3
07.08.2017 13:00	996.391	1366.59
07.08.2017 14:00	996.496	1365.27
07.08.2017 15:00	996.596	1364.37
07.08.2017 16:00	996.832	1363.86
07.08.2017 17:00	997.185	1361.53
07.08.2017 18:00	997.414	1363.16
07.08.2017 19:00	997.685	1363.12
07.08.2017 20:00	998.275	1362.26
07.08.2017 21:00	998.545	1361.79
07.08.2017 22:00	998.845	1363.18
07.08.2017 23:00	999.071	1361.94
08.08.2017 00:00	999.065	1359.19
08.08.2017 01:00	999.077	1358.2
08.08.2017 02:00	999.531	1357.44
08.08.2017 03:00	999.888	1355.57
08.08.2017 04:00	1000.09	1356.84
08.08.2017 05:00	1000.19	1356.98
08.08.2017 06:00	1000.36	1356.47
08.08.2017 07:00	1000.71	1356.24
08.08.2017 08:00	1000.77	1357.04
08.08.2017 09:00	1000.83	1358.04
08.08.2017 11:00	1000.99	1357.62
08.08.2017 12:00	1001.13	1356.18
08.08.2017 13:00	1001.45	1353.77
08.08.2017 14:00	1001.77	1351.03
08.08.2017 15:00	1001.92	1351.22
08.08.2017 16:00	1002.22	1350.05
08.08.2017 17:00	1002.69	1348.79
08.08.2017 18:00	1003.26	1347.79
08.08.2017 19:00	1003.72	1346.61
08.08.2017 20:00	1004.18	1345.55
08.08.2017 21:00	1004.58	1342.06
08.08.2017 22:00	1004.83	1341.33
08.08.2017 23:00	1005.17	1339.94
09.08.2017 00:00	1005.55	1339.01
09.08.2017 01:00	1005.96	1341.11
09.08.2017 02:00	1006.36	1338.14
09.08.2017 03:00	1006.62	1337.72
09.08.2017 04:00	1006.94	1336.8
09.08.2017 05:00	1007.13	1338.98
09.08.2017 06:00	1007.28	1339.57
09.08.2017 07:00	1007.34	1342.32
09.08.2017 08:00	1007.36	1342.51
09.08.2017 09:00	1007.29	1344.11
09.08.2017 10:00	1007.29	1344.43
09.08.2017 11:00	1006.95	1347.63
09.08.2017 12:00	1006.74	1345.84
09.08.2017 13:00	1006.47	1345.68
09.08.2017 14:00	1006.34	1344.9
09.08.2017 15:00	1006.22	1344.36
09.08.2017 16:00	1006.11	1342.55
09.08.2017 17:00	1006.24	1343.26
09.08.2017 18:00	1006.55	1340.77
09.08.2017 19:00	1006.78	1341.94
09.08.2017 20:00	1006.9	1340.55
09.08.2017 21:00	1006.94	1339.35
09.08.2017 22:00	1007.18	1338.08
09.08.2017 23:00	1007.3	1337.9
10.08.2017 00:00	1007.34	1338.24
10.08.2017 01:00	1007.27	1340.97
10.08.2017 02:00	1007.42	1340.33
10.08.2017 03:00	1007.46	1341.63
10.08.2017 04:00	1007.29	1342.72
10.08.2017 05:00	1006.85	1343.67
10.08.2017 06:00	1006.57	1346.63
10.08.2017 07:00	1006.19	1349.84
10.08.2017 08:00	1005.58	1352.04
10.08.2017 09:00	1004.9	1357.41
10.08.2017 10:00	1004.35	1358.95
10.08.2017 11:00	1004.23	1359.18
10.08.2017 12:00	1003.47	1360.53
10.08.2017 13:00	1002.96	1359.64
10.08.2017 14:00	1002.39	1359.53
10.08.2017 15:00	1001.58	1360.27
10.08.2017 16:00	1000.95	1361.55
10.08.2017 17:00	1000.29	1362.42
10.08.2017 18:00	1000.69	1361.31
10.08.2017 19:00	1000.46	1361.33
10.08.2017 20:00	1000.06	1361.56
10.08.2017 21:00	1000.18	1358.68
10.08.2017 22:00	999.806	1361.21
10.08.2017 23:00	999.453	1361.46
11.08.2017 00:00	998.884	1366.07
11.08.2017 01:00	998.207	1366.21
11.08.2017 02:00	997.548	1364.61
11.08.2017 03:00	997.255	1366.91
11.08.2017 04:00	996.861	1368.95
11.08.2017 05:00	996.615	1369.85
11.08.2017 06:00	996.212	1372.33
11.08.2017 07:00	996.161	1375.45
11.08.2017 08:00	995.861	1379.33
11.08.2017 09:00	995.672	1382.61
11.08.2017 10:00	995.231	1384.98
11.08.2017 11:00	995.028	1386.12
11.08.2017 12:00	995.052	1384.97
11.08.2017 13:00	994.849	1383.61
11.08.2017 14:00	994.535	1382.77
11.08.2017 15:00	994.379	1382.63
11.08.2017 16:00	994.797	1380.55
11.08.2017 17:00	995.169	1376.8
11.08.2017 18:00	995.298	1377.5
11.08.2017 19:00	995.347	1376.66
11.08.2017 20:00	995.489	1374.41
11.08.2017 21:00	995.653	1373.76
11.08.2017 22:00	995.788	1372.38
11.08.2017 23:00	996.121	1369.03
12.08.2017 00:00	996.17	1369.08
12.08.2017 01:00	996.148	1368.99
12.08.2017 02:00	996.454	1368.96
12.08.2017 03:00	996.853	1370.12
12.08.2017 04:00	997.114	1369.52
12.08.2017 05:00	997.479	1371.58
12.08.2017 06:00	997.643	1375.78
12.08.2017 07:00	997.726	1378.2
12.08.2017 08:00	997.563	1380.14
12.08.2017 09:00	997.523	1381.22
12.08.2017 10:00	997.352	1383.39
12.08.2017 11:00	997.182	1382.86
12.08.2017 12:00	996.898	1382.34
12.08.2017 13:00	996.534	1380.15
12.08.2017 14:00	996.305	1379.08
12.08.2017 15:00	996.002	1377.04
12.08.2017 16:00	996.078	1375.52
12.08.2017 17:00	996.179	1372.26
12.08.2017 18:00	996.228	1371.45
12.08.2017 19:00	996.062	1373.75
12.08.2017 20:00	995.74	1372.82
12.08.2017 21:00	995.911	1372.55
12.08.2017 22:00	996.359	1371.2
12.08.2017 23:00	996.558	1368.31
13.08.2017 00:00	996.66	1367.43
13.08.2017 01:00	996.521	1365.26
13.08.2017 02:00	996.341	1365.57
13.08.2017 03:00	996.072	1366.34
13.08.2017 04:00	996.21	1368.57
13.08.2017 05:00	996.347	1373.06
13.08.2017 06:00	996.154	1375.5
13.08.2017 07:00	996.072	1376.85
13.08.2017 08:00	995.946	1379.48
13.08.2017 09:00	995.745	1381.47
13.08.2017 10:00	995.555	1384.42
13.08.2017 11:00	995.152	1385.93
13.08.2017 12:00	994.755	1385.5
13.08.2017 13:00	994.15	1385.19
13.08.2017 14:00	993.911	1384.5
13.08.2017 15:00	993.978	1383.04
13.08.2017 16:00	994.061	1379.64
13.08.2017 17:00	994.114	1379.17
13.08.2017 18:00	994.03	1377.11
13.08.2017 19:00	994.198	1377.11
13.08.2017 20:00	994.201	1374.95
13.08.2017 21:00	994.094	1374.91
13.08.2017 22:00	993.916	1374.89
13.08.2017 23:00	994.582	1371.07
14.08.2017 00:00	994.643	1370.39
14.08.2017 01:00	994.261	1370.11
14.08.2017 02:00	993.817	1371.45
14.08.2017 03:00	993.977	1368.63
14.08.2017 04:00	994.418	1367.02
14.08.2017 05:00	994.659	1369.72
14.08.2017 06:00	994.596	1370.74
14.08.2017 07:00	995.369	1371.33
14.08.2017 08:00	996.062	1373.16
14.08.2017 09:00	996.303	1376.21
14.08.2017 10:00	996.487	1376.39
14.08.2017 11:00	996.535	1376.1
14.08.2017 12:00	996.533	1374.42
14.08.2017 13:00	996.751	1372.45
14.08.2017 16:00	997.152	1368.37
14.08.2017 17:00	998.052	1363.4
14.08.2017 18:00	998.845	1361.24
14.08.2017 19:00	999.19	1358.27
14.08.2017 20:00	999.884	1353.09
14.08.2017 21:00	1000.25	1351.24
14.08.2017 22:00	1000.34	1351.37
14.08.2017 23:00	1000.62	1349.16
15.08.2017 00:00	1000.98	1348.57
15.08.2017 01:00	1001.26	1346.44
15.08.2017 02:00	1001.77	1347.18
15.08.2017 03:00	1002.44	1346.41
15.08.2017 04:00	1002.69	1345.7
15.08.2017 05:00	1003.09	1347.31
15.08.2017 06:00	1003.49	1347.37
15.08.2017 07:00	1003.73	1349.38
15.08.2017 08:00	1003.98	1348.54
15.08.2017 09:00	1004.19	1348.99
15.08.2017 10:00	1004.39	1346.64
15.08.2017 11:00	1004.55	1347.02
15.08.2017 12:00	1004.56	1346.38
15.08.2017 13:00	1004.62	1345.64
15.08.2017 14:00	1004.76	1346.02
15.08.2017 16:00	1005.56	1343.87
15.08.2017 17:00	1006.01	1341.21
15.08.2017 18:00	1006.28	1340.15
15.08.2017 19:00	1006.52	1340.1
15.08.2017 20:00	1007.03	1336.56
15.08.2017 21:00	1007.27	1335.91
15.08.2017 22:00	1007.33	1336.41
15.08.2017 23:00	1007.31	1336.77
16.08.2017 00:00	1007.36	1336.19
16.08.2017 01:00	1007.46	1338.11
16.08.2017 02:00	1007.74	1337.62
16.08.2017 03:00	1007.97	1339.26
16.08.2017 04:00	1008.09	1338.62
16.08.2017 05:00	1008.18	1338.49
16.08.2017 06:00	1008.3	1338.37
16.08.2017 07:00	1008.19	1338.82
16.08.2017 08:00	1007.97	1339.24
16.08.2017 09:00	1007.78	1341.01
16.08.2017 10:00	1007.47	1343.44
16.08.2017 11:00	1007.2	1343.41
16.08.2017 12:00	1006.84	1344.68
16.08.2017 13:00	1006.47	1344.58
16.08.2017 14:00	1006.24	1344.49
16.08.2017 15:00	1006.11	1344.6
16.08.2017 16:00	1006.01	1344.04
16.08.2017 17:00	1006.15	1341.83
16.08.2017 18:00	1006.15	1342.73
16.08.2017 19:00	1006.12	1342.96
16.08.2017 20:00	1006.26	1342.91
16.08.2017 21:00	1006.4	1341.54
16.08.2017 22:00	1006.34	1341.12
16.08.2017 23:00	1006.47	1338.82
17.08.2017 00:00	1006.57	1339.83
17.08.2017 01:00	1006.55	1339.5
17.08.2017 02:00	1006.67	1339.51
17.08.2017 03:00	1006.9	1341.64
17.08.2017 04:00	1007.05	1340.1
17.08.2017 05:00	1006.8	1341.34
17.08.2017 06:00	1006.75	1343.34
17.08.2017 07:00	1006.65	1343.86
17.08.2017 08:00	1006.52	1346.66
17.08.2017 09:00	1006.41	1347.68
17.08.2017 10:00	1006.03	1350.14
17.08.2017 11:00	1005.62	1350.29
17.08.2017 12:00	1005.24	1350.72
17.08.2017 13:00	1004.89	1348.67
17.08.2017 14:00	1004.67	1346.47
17.08.2017 15:00	1004.51	1344.55
17.08.2017 16:00	1004.49	1343.16
17.08.2017 17:00	1004.65	1340.3
17.08.2017 18:00	1004.72	1338.96
17.08.2017 19:00	1004.69	1337.87
17.08.2017 20:00	1004.8	1335.52
17.08.2017 21:00	1004.93	1335.42
17.08.2017 22:00	1004.8	1336.86
17.08.2017 23:00	1004.78	1335.99
18.08.2017 00:00	1004.82	1336.9
18.08.2017 01:00	1004.63	1337.08
18.08.2017 02:00	1004.7	1337.77
18.08.2017 03:00	1004.77	1340.62
18.08.2017 04:00	1004.76	1341.33
18.08.2017 05:00	1004.74	1341.94
18.08.2017 06:00	1004.78	1343.62
18.08.2017 07:00	1004.85	1346.39
18.08.2017 08:00	1004.78	1348.16
18.08.2017 09:00	1004.57	1349.24
18.08.2017 10:00	1004.23	1349.37
18.08.2017 11:00	1003.76	1349.76
18.08.2017 12:00	1003.24	1351.42
18.08.2017 13:00	1002.73	1349.73
18.08.2017 14:00	1002.5	1347.31
18.08.2017 15:00	1002.47	1346.4
18.08.2017 16:00	1002.54	1345.4
18.08.2017 17:00	1002.63	1344.99
18.08.2017 18:00	1002.54	1344.95
18.08.2017 19:00	1002.51	1344.25
18.08.2017 20:00	1002.52	1344.54
18.08.2017 21:00	1002.51	1342.51
18.08.2017 22:00	1002.4	1340.35
18.08.2017 23:00	1002.17	1343.46
19.08.2017 00:00	1002.22	1344.27
19.08.2017 01:00	1002.23	1343.83
19.08.2017 02:00	1002.22	1341.95
19.08.2017 03:00	1002.33	1343.97
19.08.2017 04:00	1002.34	1346.08
19.08.2017 05:00	1002.23	1346.89
19.08.2017 06:00	1001.92	1348.26
19.08.2017 07:00	1001.84	1348.43
19.08.2017 08:00	1001.74	1351.05
19.08.2017 09:00	1001.58	1351.48
19.08.2017 10:00	1001.47	1352.59
19.08.2017 11:00	1001.31	1354.37
19.08.2017 12:00	1001.02	1355.17
19.08.2017 13:00	1000.83	1354
19.08.2017 14:00	1000.68	1351.7
19.08.2017 15:00	1000.65	1351.27
19.08.2017 16:00	1000.65	1349.07
19.08.2017 17:00	1000.84	1349.41
19.08.2017 18:00	1000.81	1347.42
19.08.2017 19:00	1001.07	1344.71
19.08.2017 20:00	1001.41	1346.63
19.08.2017 21:00	1001.58	1344.43
19.08.2017 22:00	1001.61	1343.43
19.08.2017 23:00	1001.63	1342.82
20.08.2017 00:00	1001.77	1343.6
20.08.2017 01:00	1001.58	1344.36
20.08.2017 02:00	1001.61	1344.73
20.08.2017 03:00	1001.78	1346.04
20.08.2017 04:00	1002	1348.11
20.08.2017 05:00	1002.17	1347.62
20.08.2017 06:00	1002.29	1347.41
20.08.2017 07:00	1002.38	1348.59
20.08.2017 08:00	1002.3	1348
20.08.2017 09:00	1002.37	1349.43
20.08.2017 10:00	1002.32	1352.74
20.08.2017 11:00	1002.14	1351.34
20.08.2017 12:00	1001.92	1350.78
20.08.2017 13:00	1001.82	1351.33
20.08.2017 14:00	1001.7	1348.08
20.08.2017 15:00	1001.46	1349.23
20.08.2017 16:00	1001.6	1347.87
20.08.2017 17:00	1001.75	1348.85
20.08.2017 18:00	1001.69	1349.66
20.08.2017 19:00	1001.57	1349.35
20.08.2017 20:00	1001.38	1350.34
20.08.2017 21:00	1001.32	1350.02
20.08.2017 22:00	1001.34	1349.27
20.08.2017 23:00	1001.14	1350.46
21.08.2017 00:00	1000.96	1349.94
21.08.2017 01:00	1000.82	1350.24
21.08.2017 02:00	1000.91	1352.29
21.08.2017 03:00	1000.95	1353.89
21.08.2017 04:00	1000.7	1354.6
21.08.2017 05:00	1000.57	1354.43
21.08.2017 06:00	1000.26	1357.92
21.08.2017 07:00	999.951	1358.06
21.08.2017 08:00	999.69	1359.85
21.08.2017 09:00	999.345	1359.58
21.08.2017 10:00	998.947	1361.53
21.08.2017 11:00	998.468	1362.83
21.08.2017 12:00	998.111	1362.63
21.08.2017 13:00	997.884	1360.69
21.08.2017 14:00	997.528	1361.67
21.08.2017 15:00	997.139	1360.76
21.08.2017 16:00	997.111	1361.83
21.08.2017 17:00	997.285	1361.87
21.08.2017 18:00	997.233	1362.6
21.08.2017 19:00	997.113	1361.77
21.08.2017 20:00	997.087	1363.25
21.08.2017 21:00	997.015	1362.91
21.08.2017 22:00	996.937	1363.63
21.08.2017 23:00	996.871	1362.76
22.08.2017 00:00	996.743	1364.59
22.08.2017 01:00	996.483	1365.7
22.08.2017 02:00	996.425	1366.91
22.08.2017 03:00	996.434	1368.92
22.08.2017 04:00	996.349	1366.83
22.08.2017 05:00	996.29	1366.19
22.08.2017 06:00	996.083	1369.91
22.08.2017 07:00	995.863	1369.32
22.08.2017 08:00	995.573	1370.7
22.08.2017 09:00	995.307	1372.18
22.08.2017 10:00	994.881	1373.48
22.08.2017 11:00	994.445	1373.92
22.08.2017 12:00	993.935	1374.86
22.08.2017 13:00	993.507	1373.63
22.08.2017 14:00	993.112	1373.95
22.08.2017 15:00	992.698	1373.85
22.08.2017 16:00	992.23	1373.11
22.08.2017 17:00	991.951	1374.18
22.08.2017 18:00	991.701	1375.41
22.08.2017 19:00	991.048	1376.33
22.08.2017 20:00	990.411	1378.57
22.08.2017 21:00	989.84	1379.96
22.08.2017 22:00	989.172	1381.17
22.08.2017 23:00	988.786	1381.06
23.08.2017 00:00	988.362	1382.53
23.08.2017 01:00	987.843	1385.86
23.08.2017 02:00	987.403	1388.09
23.08.2017 03:00	987.053	1392.17
23.08.2017 04:00	986.837	1393.41
23.08.2017 05:00	986.635	1397.61
23.08.2017 06:00	986.271	1398.49
23.08.2017 07:00	985.774	1400.43
23.08.2017 08:00	985.292	1400.07
23.08.2017 09:00	984.985	1399.18
23.08.2017 10:00	984.714	1398.56
23.08.2017 11:00	984.723	1397.46
23.08.2017 12:00	984.378	1394
23.08.2017 13:00	984.153	1392.6
23.08.2017 14:00	984.337	1391.87
23.08.2017 15:00	985.099	1386.61
23.08.2017 16:00	985.092	1385.99
23.08.2017 17:00	984.204	1386.36
23.08.2017 18:00	983.577	1388.7
23.08.2017 19:00	982.836	1390.55
23.08.2017 20:00	983.203	1389.92
23.08.2017 21:00	983.559	1388.57
23.08.2017 22:00	983.63	1388.07
23.08.2017 23:00	984.212	1387.35
24.08.2017 00:00	984.554	1387.67
24.08.2017 01:00	984.768	1388.75
24.08.2017 02:00	984.876	1389.42
24.08.2017 03:00	985.417	1389.34
24.08.2017 04:00	986.002	1390.81
24.08.2017 05:00	986.656	1389.17
24.08.2017 06:00	987.279	1386.65
24.08.2017 07:00	987.744	1383.7
24.08.2017 08:00	987.943	1381.4
24.08.2017 09:00	987.97	1381.26
24.08.2017 10:00	987.633	1382.08
24.08.2017 11:00	987.626	1381.51
24.08.2017 12:00	987.809	1378.2
24.08.2017 13:00	987.927	1377.57
24.08.2017 14:00	988.445	1372.5
24.08.2017 15:00	988.322	1375.87
24.08.2017 16:00	988.34	1375.83
24.08.2017 17:00	988.339	1373.71
24.08.2017 18:00	988.343	1374.4
24.08.2017 19:00	988.078	1375.31
24.08.2017 20:00	987.937	1375.77
24.08.2017 21:00	988.049	1376.55
24.08.2017 22:00	987.879	1377.9
24.08.2017 23:00	988.003	1376.69
25.08.2017 00:00	987.951	1377.7
25.08.2017 01:00	987.843	1378.26
25.08.2017 02:00	987.882	1377.19
25.08.2017 03:00	988.076	1379
25.08.2017 04:00	988.24	1378.21
25.08.2017 05:00	988.595	1377.05
25.08.2017 06:00	989.145	1376.45
25.08.2017 07:00	989.747	1374.91
25.08.2017 08:00	990.378	1372.83
25.08.2017 09:00	990.846	1372.04
25.08.2017 10:00	991.464	1369.6
25.08.2017 11:00	991.862	1369.41
25.08.2017 12:00	992.296	1367.08
25.08.2017 13:00	993	1363.88
25.08.2017 14:00	993.581	1361.7
25.08.2017 15:00	993.925	1359.73
25.08.2017 16:00	994.393	1359.47
25.08.2017 17:00	994.912	1359.59
25.08.2017 18:00	994.994	1360.01
25.08.2017 19:00	995.079	1358.15
25.08.2017 20:00	995.101	1358.55
25.08.2017 21:00	994.99	1358.46
25.08.2017 22:00	994.68	1360.7
25.08.2017 23:00	994.344	1360.26
26.08.2017 00:00	994.182	1360.19
26.08.2017 01:00	993.923	1362.2
26.08.2017 02:00	993.651	1362.93
26.08.2017 03:00	993.429	1364.88
26.08.2017 04:00	993.11	1365.98
26.08.2017 05:00	992.86	1368.35
26.08.2017 06:00	992.312	1371.2
26.08.2017 07:00	991.532	1372.33
26.08.2017 08:00	990.934	1374.52
26.08.2017 09:00	990.908	1373.3
26.08.2017 10:00	990.864	1373.91
26.08.2017 11:00	990.788	1372.9
26.08.2017 12:00	990.907	1372.2
26.08.2017 13:00	990.646	1372.2
26.08.2017 14:00	990.548	1373.14
26.08.2017 15:00	990.924	1371.43
26.08.2017 16:00	991.448	1369.1
26.08.2017 17:00	991.921	1367.94
26.08.2017 18:00	992.286	1367.96
26.08.2017 19:00	992.522	1366.67
26.08.2017 20:00	992.855	1367.84
26.08.2017 21:00	993.123	1367.74
26.08.2017 22:00	993.248	1367.69
26.08.2017 23:00	993.305	1366.28
27.08.2017 00:00	993.281	1363.43
27.08.2017 01:00	993.138	1363.79
27.08.2017 02:00	993.053	1365.9
27.08.2017 03:00	992.997	1366.55
27.08.2017 04:00	993.044	1367.2
27.08.2017 05:00	993.089	1368.68
27.08.2017 06:00	993.209	1369.06
27.08.2017 07:00	992.855	1370.22
27.08.2017 08:00	992.549	1372.08
27.08.2017 09:00	992.524	1370.36
27.08.2017 10:00	992.416	1371.36
27.08.2017 11:00	992.192	1372.68
27.08.2017 12:00	992.086	1371.52
27.08.2017 13:00	992.078	1371.89
27.08.2017 14:00	992.113	1369.77
27.08.2017 15:00	992.037	1367.86
27.08.2017 16:00	992.082	1367.09
27.08.2017 17:00	992.051	1366.21
27.08.2017 18:00	991.854	1366.5
27.08.2017 19:00	991.527	1367.26
27.08.2017 20:00	991.616	1364.97
27.08.2017 21:00	991.681	1367.65
27.08.2017 22:00	991.506	1369.09
27.08.2017 23:00	991.146	1369.91
28.08.2017 00:00	990.794	1370.93
28.08.2017 01:00	990.446	1371.26
28.08.2017 02:00	990.144	1371.38
28.08.2017 03:00	989.974	1374.73
28.08.2017 04:00	989.553	1376.38
28.08.2017 05:00	989.311	1377.71
28.08.2017 06:00	989.057	1378.11
28.08.2017 07:00	988.897	1379.69
28.08.2017 08:00	988.599	1380.13
28.08.2017 09:00	988.51	1381.34
28.08.2017 10:00	988.454	1381.41
28.08.2017 11:00	988.412	1381.09
28.08.2017 12:00	988.436	1378.46
28.08.2017 13:00	988.472	1377.61
28.08.2017 14:00	988.548	1376.84
28.08.2017 15:00	988.676	1374.72
28.08.2017 16:00	988.83	1375.32
28.08.2017 17:00	989.151	1374.31
28.08.2017 18:00	989.196	1375.18
28.08.2017 19:00	989.358	1374.39
28.08.2017 20:00	989.64	1373.94
28.08.2017 21:00	989.707	1373.4
28.08.2017 22:00	989.819	1372.52
28.08.2017 23:00	990.031	1373.05
29.08.2017 00:00	990.153	1372.72
29.08.2017 01:00	990.691	1372.32
29.08.2017 02:00	991.244	1372.28
29.08.2017 03:00	991.768	1369.93
29.08.2017 04:00	992.117	1370.46
29.08.2017 05:00	992.566	1371.28
29.08.2017 06:00	992.977	1371.7
29.08.2017 07:00	993.351	1372.93
29.08.2017 08:00	993.76	1370.56
29.08.2017 09:00	994.123	1369.89
29.08.2017 10:00	994.46	1368.34
29.08.2017 11:00	994.624	1368.72
29.08.2017 12:00	994.96	1366.28
29.08.2017 13:00	995.234	1365.87
29.08.2017 14:00	995.645	1365.83
29.08.2017 15:00	996.03	1363.81
29.08.2017 16:00	996.389	1362.88
29.08.2017 17:00	996.83	1362.1
29.08.2017 18:00	997.096	1361.21
29.08.2017 19:00	997.496	1362.44
29.08.2017 20:00	997.728	1361.64
29.08.2017 21:00	998.065	1358.42
