DatTim	Press	NevCT4
04.10.2017 04:00	1001.72	1365.28
04.10.2017 05:00	1001.21	1366.05
04.10.2017 06:00	1000.55	1368.46
04.10.2017 07:00	999.861	1371.58
04.10.2017 08:00	998.926	1374.68
04.10.2017 09:00	998.008	1376.2
04.10.2017 10:00	997.145	1381.12
04.10.2017 11:00	996.452	1384.45
04.10.2017 12:00	995.807	1385.64
04.10.2017 13:00	995.322	1387.6
04.10.2017 14:00	994.901	1389.62
04.10.2017 15:00	994.014	1390.16
04.10.2017 16:00	993.14	1390.72
04.10.2017 17:00	992.464	1390.52
04.10.2017 18:00	992.005	1389.38
04.10.2017 19:00	991.385	1390.21
04.10.2017 20:00	990.82	1390.95
04.10.2017 21:00	990.475	1390.66
04.10.2017 22:00	989.957	1391.4
04.10.2017 23:00	989.38	1393.61
05.10.2017 00:00	988.613	1395.62
05.10.2017 01:00	987.86	1396.71
05.10.2017 02:00	987.097	1400.45
05.10.2017 03:00	986.394	1401.84
05.10.2017 04:00	985.612	1407.21
05.10.2017 05:00	984.952	1411.24
05.10.2017 06:00	984.326	1414.36
05.10.2017 07:00	983.557	1418.78
05.10.2017 08:00	982.648	1421.84
05.10.2017 09:00	981.837	1424.26
05.10.2017 10:00	980.916	1426.36
05.10.2017 11:00	979.929	1427.02
05.10.2017 12:00	979.199	1427.82
05.10.2017 13:00	978.562	1428.94
05.10.2017 14:00	977.845	1429.72
05.10.2017 15:00	977.176	1429.66
05.10.2017 16:00	976.955	1428.24
05.10.2017 17:00	976.732	1427.15
05.10.2017 18:00	976.643	1425.28
05.10.2017 19:00	976.92	1426.42
05.10.2017 20:00	977.23	1424.47
05.10.2017 21:00	977.447	1423.4
05.10.2017 22:00	977.627	1422.4
05.10.2017 23:00	977.507	1421.73
06.10.2017 00:00	977.559	1422.23
06.10.2017 01:00	977.549	1422.97
06.10.2017 02:00	977.61	1423.67
06.10.2017 03:00	977.338	1424.41
06.10.2017 04:00	976.951	1425.17
06.10.2017 05:00	976.86	1426.85
06.10.2017 06:00	976.601	1431.08
06.10.2017 07:00	976.02	1432.19
06.10.2017 08:00	975.364	1434.89
06.10.2017 09:00	974.541	1436.72
06.10.2017 10:00	973.725	1438.41
06.10.2017 11:00	973.189	1440.37
06.10.2017 12:00	972.863	1441.47
06.10.2017 13:00	972.848	1438.33
06.10.2017 14:00	973.083	1438.29
06.10.2017 15:00	973.72	1434.7
06.10.2017 16:00	974.63	1431.04
06.10.2017 17:00	975.494	1426.6
06.10.2017 18:00	976.446	1422.79
06.10.2017 19:00	977.398	1419.18
06.10.2017 20:00	978.582	1415.45
06.10.2017 21:00	979.349	1412.03
06.10.2017 22:00	980.155	1410.88
06.10.2017 23:00	980.744	1407.26
07.10.2017 00:00	981.165	1404.07
07.10.2017 01:00	981.721	1401.7
07.10.2017 02:00	982.426	1400.9
07.10.2017 03:00	982.96	1401.16
07.10.2017 04:00	983.64	1400.16
07.10.2017 05:00	984.337	1401.94
07.10.2017 06:00	985	1403.41
07.10.2017 07:00	985.607	1406.1
07.10.2017 08:00	986.191	1407.42
07.10.2017 09:00	986.847	1405.93
07.10.2017 10:00	987.36	1405.25
07.10.2017 11:00	987.925	1402.42
07.10.2017 12:00	988.529	1400.51
07.10.2017 13:00	989.233	1397.56
07.10.2017 14:00	990.03	1394.02
07.10.2017 15:00	990.815	1389.64
07.10.2017 16:00	991.341	1386.85
07.10.2017 17:00	991.891	1383.88
07.10.2017 18:00	992.566	1378.82
07.10.2017 19:00	992.925	1378.98
07.10.2017 20:00	993.22	1376.31
07.10.2017 21:00	993.746	1373.54
07.10.2017 22:00	994.097	1369.02
07.10.2017 23:00	994.386	1366.85
08.10.2017 00:00	994.58	1366.57
08.10.2017 01:00	995.002	1365.9
08.10.2017 02:00	995.452	1366.55
08.10.2017 03:00	995.923	1365.95
08.10.2017 04:00	996.306	1366.72
08.10.2017 05:00	996.624	1368.19
08.10.2017 06:00	996.95	1369.63
08.10.2017 07:00	997.359	1371.45
08.10.2017 08:00	997.652	1372.56
08.10.2017 09:00	997.606	1376.2
08.10.2017 10:00	997.497	1377.66
08.10.2017 11:00	997.454	1375.29
08.10.2017 12:00	997.233	1375.39
08.10.2017 13:00	996.923	1374.22
08.10.2017 14:00	996.721	1372.71
08.10.2017 15:00	996.685	1372.76
08.10.2017 16:00	996.659	1371.43
08.10.2017 17:00	996.244	1371.98
08.10.2017 18:00	996.06	1372.86
08.10.2017 19:00	995.925	1372.25
08.10.2017 20:00	995.682	1371.85
08.10.2017 21:00	995.183	1372.34
08.10.2017 22:00	994.459	1372.24
08.10.2017 23:00	993.676	1374.41
09.10.2017 00:00	992.9	1376.15
09.10.2017 01:00	992.171	1379.68
09.10.2017 02:00	991.029	1383.85
09.10.2017 03:00	990.27	1387.84
09.10.2017 04:00	989.553	1391.34
09.10.2017 05:00	989.069	1395.65
09.10.2017 06:00	988.573	1399.92
09.10.2017 07:00	987.903	1405.5
09.10.2017 08:00	987.313	1409.9
09.10.2017 09:00	986.382	1413.48
09.10.2017 10:00	985.769	1415.42
09.10.2017 11:00	985.377	1417.53
09.10.2017 12:00	985.274	1417.18
09.10.2017 13:00	985.179	1415.98
09.10.2017 14:00	985.703	1412.64
09.10.2017 15:00	985.945	1410.81
09.10.2017 16:00	986.078	1409.32
09.10.2017 17:00	986.102	1407.27
09.10.2017 18:00	986.327	1405.9
09.10.2017 19:00	986.306	1406.58
09.10.2017 20:00	986.462	1404.48
09.10.2017 21:00	986.431	1403.79
09.10.2017 22:00	986.624	1402.72
09.10.2017 23:00	987.167	1401.12
10.10.2017 00:00	987.956	1400.7
10.10.2017 01:00	988.439	1398.04
10.10.2017 02:00	988.779	1398.2
10.10.2017 03:00	989.438	1396.9
10.10.2017 04:00	990.18	1395.16
10.10.2017 05:00	990.744	1394.35
10.10.2017 06:00	991.139	1396.42
10.10.2017 07:00	991.551	1393.65
10.10.2017 08:00	991.795	1394.37
10.10.2017 09:00	991.882	1393.73
10.10.2017 10:00	991.864	1393.22
10.10.2017 11:00	992.026	1391.7
10.10.2017 12:00	992.053	1390.82
10.10.2017 13:00	992.144	1389.85
10.10.2017 14:00	992.306	1387.6
10.10.2017 15:00	992.352	1385.68
10.10.2017 16:00	992.344	1383.21
10.10.2017 17:00	992.461	1383.21
10.10.2017 18:00	992.565	1383.14
10.10.2017 19:00	992.578	1382.4
10.10.2017 20:00	992.473	1382.27
10.10.2017 21:00	992.391	1381.14
10.10.2017 22:00	992.435	1380.12
10.10.2017 23:00	992.385	1380.34
11.10.2017 00:00	992.431	1379.67
11.10.2017 01:00	992.387	1380.47
11.10.2017 02:00	992.343	1380.54
11.10.2017 03:00	992.308	1381.17
11.10.2017 04:00	992.351	1381.73
11.10.2017 05:00	992.459	1381.49
11.10.2017 06:00	992.549	1380.4
11.10.2017 07:00	992.639	1379.56
11.10.2017 08:00	992.722	1380.77
11.10.2017 09:00	992.838	1382.58
11.10.2017 10:00	992.838	1382.66
11.10.2017 11:00	992.85	1381.51
11.10.2017 12:00	992.713	1380.59
11.10.2017 13:00	992.656	1379.7
11.10.2017 14:00	992.802	1377.75
11.10.2017 15:00	992.959	1375.97
11.10.2017 16:00	992.961	1375.09
11.10.2017 17:00	992.816	1374.55
11.10.2017 18:00	992.458	1375.01
11.10.2017 19:00	992.03	1375.84
11.10.2017 20:00	991.696	1377.92
11.10.2017 21:00	991.266	1378.1
11.10.2017 22:00	990.751	1381.31
11.10.2017 23:00	989.991	1382.45
12.10.2017 00:00	989.164	1386.28
12.10.2017 01:00	988.59	1388.93
12.10.2017 02:00	988.057	1389.78
12.10.2017 03:00	987.607	1393.68
12.10.2017 04:00	987.32	1393.88
12.10.2017 05:00	987.244	1395.79
12.10.2017 06:00	987.29	1394.86
12.10.2017 07:00	987.426	1394.46
12.10.2017 08:00	987.678	1393.65
12.10.2017 09:00	987.864	1393.27
12.10.2017 10:00	988.125	1392.14
12.10.2017 11:00	988.561	1391.76
12.10.2017 12:00	988.85	1388.96
12.10.2017 13:00	989.121	1388.67
12.10.2017 14:00	989.346	1387.26
12.10.2017 15:00	989.509	1386.16
12.10.2017 16:00	989.452	1387.25
12.10.2017 17:00	989.319	1387.31
12.10.2017 18:00	989.1	1388.73
12.10.2017 19:00	988.647	1391.54
12.10.2017 20:00	988.123	1392.14
12.10.2017 21:00	987.496	1394.49
12.10.2017 22:00	986.823	1397.19
12.10.2017 23:00	985.981	1398.99
13.10.2017 00:00	985.323	1401.55
13.10.2017 01:00	984.658	1402.86
13.10.2017 02:00	984.158	1404.85
13.10.2017 03:00	983.477	1407.01
13.10.2017 04:00	983.12	1407.12
13.10.2017 05:00	982.816	1407.62
13.10.2017 06:00	982.336	1410.07
13.10.2017 07:00	981.895	1410.3
13.10.2017 08:00	981.452	1411.17
13.10.2017 09:00	981.002	1413.83
13.10.2017 10:00	980.901	1412.11
13.10.2017 11:00	981.108	1412.32
13.10.2017 12:00	981.34	1411.13
13.10.2017 13:00	981.687	1408.53
13.10.2017 14:00	981.841	1407.13
13.10.2017 15:00	981.902	1407.59
13.10.2017 16:00	981.795	1406.07
13.10.2017 17:00	981.817	1406.79
13.10.2017 18:00	981.671	1407.36
13.10.2017 19:00	981.537	1405.58
13.10.2017 20:00	981.288	1405.49
13.10.2017 21:00	980.898	1406.72
13.10.2017 22:00	980.501	1407.52
13.10.2017 23:00	980.125	1409.04
14.10.2017 00:00	979.848	1411.84
14.10.2017 01:00	979.803	1413.24
14.10.2017 02:00	979.844	1414.11
14.10.2017 03:00	979.813	1412.26
14.10.2017 04:00	979.945	1411.5
14.10.2017 05:00	980.202	1410.67
14.10.2017 06:00	980.647	1410.88
14.10.2017 07:00	981.265	1408.13
14.10.2017 08:00	982.258	1407.38
14.10.2017 09:00	982.939	1408.79
14.10.2017 10:00	983.573	1406.2
14.10.2017 11:00	984.281	1403.75
14.10.2017 12:00	984.938	1401.19
14.10.2017 13:00	985.447	1397.2
14.10.2017 14:00	986.016	1395.87
14.10.2017 15:00	986.592	1393.89
14.10.2017 16:00	986.936	1392.79
14.10.2017 17:00	986.94	1392.58
14.10.2017 18:00	986.962	1391.51
14.10.2017 19:00	986.992	1392.67
14.10.2017 20:00	986.903	1392.13
14.10.2017 21:00	986.837	1391.44
14.10.2017 22:00	986.961	1390.5
14.10.2017 23:00	986.715	1391.4
15.10.2017 00:00	986.166	1392.54
15.10.2017 01:00	986.173	1393.9
15.10.2017 02:00	985.378	1397.07
15.10.2017 03:00	984.718	1399.35
15.10.2017 04:00	983.786	1402.29
15.10.2017 05:00	982.973	1405.47
15.10.2017 06:00	982.11	1408.36
15.10.2017 07:00	981.377	1413.96
15.10.2017 08:00	980.625	1415.08
15.10.2017 09:00	979.681	1419.14
15.10.2017 10:00	979.093	1420.13
15.10.2017 11:00	979.22	1419.01
15.10.2017 12:00	979.881	1416.94
15.10.2017 13:00	981.203	1412.4
15.10.2017 14:00	982.51	1407.35
15.10.2017 15:00	983.527	1406.22
15.10.2017 16:00	984.21	1402.5
15.10.2017 17:00	984.735	1400.31
15.10.2017 18:00	985.349	1397.84
15.10.2017 19:00	985.876	1398.77
15.10.2017 20:00	986.554	1395.22
15.10.2017 21:00	987.262	1392.31
15.10.2017 22:00	987.846	1389.1
15.10.2017 23:00	988.367	1389.58
16.10.2017 00:00	988.898	1387.72
16.10.2017 01:00	989.553	1388.6
16.10.2017 02:00	990.151	1387.59
16.10.2017 03:00	990.636	1388.64
16.10.2017 04:00	991.271	1387.05
16.10.2017 05:00	991.729	1386.91
16.10.2017 06:00	991.922	1387.53
16.10.2017 07:00	992.452	1387.26
16.10.2017 08:00	993.118	1386.53
16.10.2017 09:00	993.703	1383.92
16.10.2017 10:00	994.164	1384.69
16.10.2017 11:00	994.403	1383.62
16.10.2017 12:00	994.447	1384.14
16.10.2017 13:00	994.364	1381.8
16.10.2017 14:00	994.417	1382.18
16.10.2017 15:00	994.343	1381.19
16.10.2017 16:00	994.306	1382.17
16.10.2017 17:00	993.784	1382.18
16.10.2017 18:00	993.418	1385.58
16.10.2017 19:00	992.929	1386.6
16.10.2017 20:00	992.318	1386.82
16.10.2017 21:00	991.6	1389.61
16.10.2017 22:00	990.858	1391.46
16.10.2017 23:00	989.715	1392.27
17.10.2017 00:00	989.326	1393.5
17.10.2017 01:00	988.711	1396.3
17.10.2017 02:00	988.551	1397.43
17.10.2017 03:00	988.71	1398.31
17.10.2017 04:00	988.95	1397.45
17.10.2017 05:00	989.414	1398.54
17.10.2017 06:00	990.037	1396.78
17.10.2017 07:00	990.544	1399
17.10.2017 08:00	991.433	1396.08
17.10.2017 09:00	992.118	1395.07
17.10.2017 10:00	992.53	1395.14
17.10.2017 11:00	993.051	1393.61
17.10.2017 12:00	993.677	1390.31
17.10.2017 13:00	994.062	1390.13
17.10.2017 14:00	994.36	1389.18
17.10.2017 15:00	994.487	1386.98
17.10.2017 16:00	994.39	1388.9
17.10.2017 17:00	994.26	1389.16
17.10.2017 18:00	994.318	1388.53
17.10.2017 19:00	993.837	1389.58
17.10.2017 20:00	993.404	1391.9
17.10.2017 21:00	992.632	1393.57
17.10.2017 22:00	991.292	1395.44
17.10.2017 23:00	989.531	1398.94
18.10.2017 00:00	988.122	1402.74
18.10.2017 01:00	988.049	1401.5
18.10.2017 02:00	987.706	1404.81
18.10.2017 03:00	987.288	1406.91
18.10.2017 04:00	987.073	1407.42
18.10.2017 05:00	986.643	1408.65
18.10.2017 06:00	986.245	1410.12
18.10.2017 07:00	985.632	1412.24
18.10.2017 08:00	985.307	1414.01
18.10.2017 09:00	984.265	1416.53
18.10.2017 10:00	983.693	1416.89
18.10.2017 11:00	983.546	1418.07
18.10.2017 12:00	983.482	1416.29
18.10.2017 13:00	983.57	1416.93
18.10.2017 14:00	984.23	1414.22
18.10.2017 15:00	984.891	1411.4
18.10.2017 16:00	985.071	1412.23
18.10.2017 17:00	984.974	1410.46
18.10.2017 18:00	984.989	1412.64
18.10.2017 19:00	984.971	1411.45
18.10.2017 20:00	985.054	1410.5
18.10.2017 21:00	985.953	1410.17
18.10.2017 22:00	986.92	1407.53
18.10.2017 23:00	988.047	1406.38
19.10.2017 00:00	989.166	1402.4
19.10.2017 01:00	989.99	1399.87
19.10.2017 02:00	990.606	1398.92
19.10.2017 03:00	990.994	1396.1
19.10.2017 04:00	991.551	1395.61
19.10.2017 05:00	992.111	1393.44
19.10.2017 06:00	992.674	1392.99
19.10.2017 07:00	992.791	1391.2
19.10.2017 08:00	993.093	1388.73
19.10.2017 09:00	993.694	1384.37
19.10.2017 10:00	994.319	1382.54
19.10.2017 11:00	994.851	1380.27
19.10.2017 12:00	995.144	1377.65
19.10.2017 13:00	995.27	1375.8
19.10.2017 14:00	995.604	1376.68
19.10.2017 15:00	995.894	1374.68
19.10.2017 16:00	996.087	1374.66
19.10.2017 17:00	996.284	1374.01
19.10.2017 18:00	996.793	1373.38
19.10.2017 19:00	997.123	1372.62
19.10.2017 20:00	997.369	1370.96
19.10.2017 21:00	997.543	1369.73
19.10.2017 22:00	997.757	1370.22
19.10.2017 23:00	997.899	1369.85
20.10.2017 00:00	998.185	1368.08
20.10.2017 01:00	998.492	1367.08
20.10.2017 02:00	998.822	1366.77
20.10.2017 03:00	999.034	1368.6
20.10.2017 04:00	999.316	1366.95
20.10.2017 05:00	999.726	1364.42
20.10.2017 06:00	1000.15	1362.05
20.10.2017 07:00	1000.54	1360.07
20.10.2017 08:00	1000.76	1359.71
20.10.2017 09:00	1000.66	1361.46
20.10.2017 10:00	1000.57	1362.79
20.10.2017 11:00	1000.46	1362.46
20.10.2017 12:00	1000.34	1363.09
20.10.2017 13:00	1000.27	1364.1
20.10.2017 14:00	1000.34	1364.57
20.10.2017 15:00	1000.39	1366.01
20.10.2017 16:00	1000.13	1366.52
20.10.2017 17:00	1000.21	1366.2
20.10.2017 18:00	1000.15	1365.48
20.10.2017 19:00	1000.12	1366.84
20.10.2017 20:00	1000.01	1365.77
20.10.2017 21:00	999.867	1366.45
20.10.2017 22:00	999.734	1366.62
20.10.2017 23:00	999.436	1367.73
21.10.2017 00:00	999.283	1367.11
21.10.2017 01:00	999.169	1366.67
21.10.2017 02:00	999.046	1366.67
21.10.2017 03:00	998.992	1365.47
21.10.2017 04:00	998.916	1365.47
21.10.2017 05:00	998.942	1363.36
21.10.2017 06:00	999.084	1360.72
21.10.2017 07:00	999.167	1359.77
21.10.2017 08:00	999.158	1363.02
21.10.2017 09:00	998.982	1366.21
21.10.2017 10:00	998.656	1368.83
21.10.2017 11:00	998.347	1370.56
21.10.2017 12:00	998.095	1370.71
21.10.2017 13:00	998.003	1369.77
21.10.2017 14:00	998.215	1370.18
21.10.2017 15:00	998.459	1368.17
21.10.2017 16:00	998.561	1367.74
21.10.2017 17:00	998.571	1366.34
21.10.2017 18:00	998.546	1366.37
21.10.2017 19:00	998.539	1365.17
21.10.2017 20:00	998.507	1365.28
21.10.2017 21:00	998.44	1365.94
21.10.2017 22:00	998.372	1364.62
21.10.2017 23:00	998.334	1363.34
22.10.2017 00:00	998.31	1363.27
22.10.2017 01:00	998.349	1365.99
22.10.2017 02:00	998.418	1364.1
22.10.2017 03:00	998.377	1364.09
22.10.2017 04:00	998.379	1368.47
22.10.2017 05:00	998.497	1366.63
22.10.2017 06:00	998.578	1366.32
22.10.2017 07:00	998.745	1365.45
22.10.2017 08:00	998.601	1364.85
22.10.2017 09:00	998.27	1366.44
22.10.2017 10:00	998.072	1368.26
22.10.2017 11:00	997.688	1370.17
22.10.2017 12:00	997.412	1371.39
22.10.2017 13:00	997.237	1371.77
22.10.2017 14:00	997.187	1371.18
22.10.2017 15:00	997.088	1369.77
22.10.2017 16:00	996.999	1368.88
22.10.2017 17:00	996.756	1368.69
22.10.2017 18:00	996.663	1369.34
22.10.2017 19:00	996.55	1368.91
22.10.2017 20:00	996.432	1368.79
22.10.2017 21:00	996.342	1369.45
22.10.2017 22:00	996.301	1370.09
22.10.2017 23:00	996.123	1370.48
23.10.2017 00:00	995.959	1369.33
23.10.2017 01:00	995.979	1370.15
23.10.2017 02:00	996.145	1369.47
23.10.2017 03:00	996.397	1369.14
23.10.2017 04:00	996.732	1368.22
23.10.2017 05:00	997.202	1366.34
23.10.2017 06:00	997.736	1365.44
23.10.2017 07:00	998.236	1362.64
23.10.2017 08:00	998.86	1360.2
23.10.2017 09:00	999.634	1360.17
23.10.2017 10:00	1000.27	1358.38
23.10.2017 11:00	1000.88	1356.23
23.10.2017 12:00	1001.49	1354.04
23.10.2017 13:00	1001.86	1354.98
23.10.2017 14:00	1002.42	1353.67
23.10.2017 15:00	1003.2	1351.36
23.10.2017 16:00	1003.71	1350.44
23.10.2017 17:00	1004.02	1349.87
23.10.2017 18:00	1004.38	1348.33
23.10.2017 19:00	1004.98	1345.65
23.10.2017 20:00	1005.58	1344.15
23.10.2017 21:00	1006.15	1343.5
23.10.2017 22:00	1006.75	1343.1
23.10.2017 23:00	1007.34	1340.64
24.10.2017 00:00	1007.75	1339.93
24.10.2017 01:00	1008.14	1339.73
24.10.2017 02:00	1008.6	1339.73
24.10.2017 03:00	1009.02	1341.88
24.10.2017 04:00	1009.53	1341.5
24.10.2017 05:00	1010.21	1339.11
24.10.2017 06:00	1010.76	1338.39
24.10.2017 07:00	1011.12	1334.99
24.10.2017 08:00	1011.36	1331.99
24.10.2017 09:00	1011.37	1331.08
24.10.2017 10:00	1011.46	1330.1
24.10.2017 11:00	1011.59	1328.75
24.10.2017 12:00	1011.57	1330.22
24.10.2017 13:00	1011.72	1328.18
24.10.2017 14:00	1011.87	1328.01
24.10.2017 15:00	1012.22	1327.06
24.10.2017 16:00	1012.55	1326.32
24.10.2017 17:00	1012.63	1325.51
24.10.2017 18:00	1012.82	1326.24
24.10.2017 19:00	1013.12	1326.64
24.10.2017 20:00	1013.07	1327.41
24.10.2017 21:00	1012.94	1328.12
24.10.2017 22:00	1012.93	1328.81
24.10.2017 23:00	1012.96	1328.57
25.10.2017 00:00	1012.84	1328.83
25.10.2017 01:00	1012.78	1326.65
25.10.2017 02:00	1012.79	1327.22
25.10.2017 03:00	1012.89	1326.93
25.10.2017 04:00	1013.05	1325.68
25.10.2017 05:00	1013.03	1326.38
25.10.2017 06:00	1012.89	1325.26
25.10.2017 07:00	1012.85	1326.26
25.10.2017 08:00	1012.85	1324.8
25.10.2017 09:00	1012.74	1324.35
25.10.2017 10:00	1012.46	1325.98
25.10.2017 11:00	1012.09	1324.58
25.10.2017 12:00	1011.72	1328.35
25.10.2017 13:00	1011.45	1328.78
25.10.2017 14:00	1011.06	1329.13
25.10.2017 15:00	1010.73	1330.29
25.10.2017 16:00	1010.46	1331.39
25.10.2017 17:00	1010.17	1331.99
25.10.2017 18:00	1009.8	1333
25.10.2017 19:00	1009.37	1336.24
25.10.2017 20:00	1008.61	1338.74
25.10.2017 21:00	1007.79	1340.7
25.10.2017 22:00	1007.53	1343.23
25.10.2017 23:00	1007.11	1344.83
26.10.2017 00:00	1006.23	1347.58
26.10.2017 01:00	1005.42	1351.35
26.10.2017 02:00	1004.66	1353.62
26.10.2017 03:00	1003.71	1354.54
26.10.2017 04:00	1003.19	1356.35
26.10.2017 05:00	1002.57	1357.85
26.10.2017 06:00	1001.53	1361.23
26.10.2017 07:00	1000.45	1362.27
26.10.2017 08:00	999.795	1363.49
26.10.2017 09:00	999.132	1364.38
26.10.2017 10:00	998.162	1365.76
26.10.2017 11:00	997.064	1368.8
26.10.2017 12:00	996.202	1372.62
26.10.2017 13:00	995.426	1375.93
26.10.2017 14:00	994.547	1380.08
26.10.2017 15:00	993.697	1382.6
26.10.2017 16:00	992.815	1385.16
26.10.2017 17:00	991.974	1386.79
26.10.2017 18:00	991.14	1389.42
26.10.2017 19:00	990.32	1392.8
26.10.2017 20:00	989.604	1396.47
26.10.2017 21:00	988.985	1397.7
26.10.2017 22:00	988.54	1401.5
26.10.2017 23:00	988.015	1402.52
27.10.2017 00:00	987.473	1403.12
27.10.2017 01:00	986.965	1403.57
27.10.2017 02:00	986.626	1403.38
27.10.2017 03:00	986.211	1404.07
27.10.2017 04:00	985.934	1404.01
27.10.2017 05:00	985.866	1402.74
27.10.2017 06:00	985.808	1403.24
27.10.2017 07:00	985.895	1401.46
27.10.2017 08:00	985.906	1400.24
27.10.2017 09:00	985.833	1399.93
27.10.2017 10:00	985.828	1400.06
27.10.2017 11:00	985.921	1399.98
27.10.2017 12:00	986.128	1400.07
27.10.2017 13:00	986.255	1399.76
27.10.2017 14:00	986.35	1400.44
27.10.2017 15:00	986.544	1399.63
27.10.2017 16:00	986.628	1400.68
27.10.2017 17:00	986.524	1403.21
27.10.2017 18:00	986.85	1401.89
27.10.2017 19:00	986.836	1402.85
27.10.2017 20:00	986.557	1405.28
27.10.2017 21:00	986.197	1405.15
27.10.2017 22:00	985.917	1405.72
27.10.2017 23:00	985.524	1406.59
28.10.2017 00:00	985.174	1407.29
28.10.2017 01:00	985.116	1406.74
28.10.2017 02:00	984.794	1408.97
28.10.2017 03:00	984.266	1408.5
28.10.2017 04:00	984.039	1410.47
28.10.2017 05:00	984.097	1410.19
28.10.2017 06:00	984.089	1408.95
28.10.2017 07:00	983.817	1409.8
28.10.2017 08:00	983.757	1410.02
28.10.2017 09:00	983.436	1411.13
28.10.2017 10:00	983.041	1412.93
28.10.2017 11:00	982.594	1412.97
28.10.2017 12:00	982.232	1413.61
28.10.2017 13:00	981.881	1415.46
28.10.2017 14:00	981.43	1416.36
28.10.2017 15:00	981.197	1418.58
28.10.2017 16:00	980.523	1421.84
28.10.2017 17:00	979.688	1423.17
28.10.2017 18:00	978.806	1425.21
28.10.2017 19:00	977.854	1427.23
28.10.2017 20:00	977.033	1429.62
28.10.2017 21:00	976.212	1432.55
28.10.2017 22:00	975.224	1435.48
28.10.2017 23:00	974.097	1438.39
29.10.2017 00:00	972.964	1440.89
29.10.2017 01:00	971.996	1445.02
29.10.2017 02:00	971.147	1444.79
29.10.2017 03:00	969.989	1449.51
29.10.2017 04:00	969.145	1451.75
29.10.2017 05:00	968.549	1453.02
29.10.2017 06:00	967.924	1455.03
29.10.2017 07:00	967.332	1457.11
29.10.2017 08:00	966.813	1457.21
29.10.2017 09:00	966.386	1459.81
29.10.2017 10:00	966.167	1460.24
29.10.2017 11:00	966.129	1460.98
29.10.2017 12:00	966.198	1459.16
29.10.2017 13:00	966.313	1458.22
29.10.2017 14:00	966.737	1459.16
29.10.2017 15:00	967.167	1455.75
29.10.2017 16:00	967.392	1456.47
29.10.2017 17:00	967.471	1456.08
