DatTim	Inten	Press
08.08.2017 13:00	9526	999.5
08.08.2017 14:00	9510	999.7
08.08.2017 15:00	9479	999.9
08.08.2017 16:00	9423	1000.3
08.08.2017 17:00	9440	1000.8
08.08.2017 18:00	9350	1001.4
08.08.2017 19:00	9324	1001.9
08.08.2017 20:00	9321	1002.3
08.08.2017 21:00	9316	1002.7
08.08.2017 22:00	9301	1002.9
08.08.2017 23:00	9275	1003.3
09.08.2017 00:00	9226	1003.7
09.08.2017 01:00	9219	1004
09.08.2017 02:00	9201	1004.5
09.08.2017 03:00	9139	1004.8
09.08.2017 04:00	9127	1005
09.08.2017 05:00	9136	1005.2
09.08.2017 06:00	9153	1005.4
09.08.2017 07:00	9129	1005.5
09.08.2017 08:00	9121	1005.6
09.08.2017 09:00	9157	1005.4
09.08.2017 10:00	9130	1005.4
09.08.2017 11:00	9203	1005
09.08.2017 12:00	9213	1004.7
09.08.2017 13:00	9220	1004.5
09.08.2017 14:00	9199	1004.3
09.08.2017 15:00	9200	1004.2
09.08.2017 16:00	9232	1004
09.08.2017 17:00	9182	1004.2
09.08.2017 18:00	9170	1004.5
09.08.2017 19:00	9140	1004.8
09.08.2017 20:00	9123	1004.9
09.08.2017 21:00	9124	1005
09.08.2017 22:00	9115	1005.2
09.08.2017 23:00	9139	1005.3
10.08.2017 00:00	9148	1005.3
10.08.2017 01:00	9150	1005.3
10.08.2017 02:00	9156	1005.5
10.08.2017 03:00	9134	1005.5
10.08.2017 04:00	9128	1005.3
10.08.2017 05:00	9142	1004.9
10.08.2017 06:00	9174	1004.6
10.08.2017 07:00	9236	1004.2
10.08.2017 08:00	9270	1003.6
10.08.2017 09:00	9373	1002.9
10.08.2017 10:00	9432	1002.4
10.08.2017 11:00	9403	1002.3
10.08.2017 12:00	9443	1001.6
10.08.2017 13:00	9477	1001
10.08.2017 14:00	9518	1000.4
10.08.2017 15:00	9579	999.6
10.08.2017 16:00	9560	999
10.08.2017 17:00	9663	998.4
10.08.2017 18:00	9666	998.9
10.08.2017 19:00	9656	998.5
10.08.2017 20:00	9653	998.2
10.08.2017 21:00	9609	998.3
10.08.2017 22:00	9633	998
10.08.2017 23:00	9672	997.6
11.08.2017 00:00	9748	997.1
11.08.2017 01:00	9768	996.4
11.08.2017 02:00	9803	995.7
11.08.2017 03:00	9777	995.4
11.08.2017 04:00	9840	995.1
11.08.2017 05:00	9905	994.7
11.08.2017 06:00	9948	994.3
11.08.2017 07:00	9951	994
11.08.2017 08:00	10057	993.8
11.08.2017 09:00	10022	993.7
11.08.2017 10:00	10080	993.4
11.08.2017 11:00	10127	993.3
11.08.2017 12:00	10152	993.1
11.08.2017 13:00	10113	993
11.08.2017 14:00	10134	992.7
11.08.2017 15:00	10099	992.6
11.08.2017 16:00	10105	993
11.08.2017 17:00	10046	993.3
11.08.2017 18:00	9969	993.5
11.08.2017 19:00	10014	993.5
11.08.2017 20:00	10002	993.6
11.08.2017 21:00	9975	993.8
11.08.2017 22:00	9944	993.9
11.08.2017 23:00	9891	994.3
12.08.2017 00:00	9897	994.3
12.08.2017 01:00	9925	994.3
12.08.2017 02:00	9857	994.6
12.08.2017 03:00	9858	994.9
12.08.2017 04:00	9858	995.2
12.08.2017 05:00	9846	995.5
12.08.2017 06:00	9880	995.8
12.08.2017 07:00	9860	995.8
12.08.2017 08:00	9903	995.6
12.08.2017 09:00	9912	995.6
12.08.2017 10:00	9930	995.4
12.08.2017 11:00	9918	995.2
12.08.2017 12:00	9902	994.9
12.08.2017 13:00	9940	994.6
12.08.2017 14:00	9959	994.3
12.08.2017 15:00	9962	994
12.08.2017 16:00	9932	994.1
12.08.2017 17:00	9911	994.1
12.08.2017 18:00	9911	994.2
12.08.2017 19:00	9911	993.9
12.08.2017 20:00	9966	993.7
12.08.2017 21:00	10009	993.9
12.08.2017 22:00	9953	994.3
12.08.2017 23:00	9948	994.4
13.08.2017 00:00	9900	994.5
13.08.2017 01:00	9867	994.4
13.08.2017 02:00	9883	994.1
13.08.2017 03:00	9910	993.9
13.08.2017 04:00	9919	994
13.08.2017 05:00	9951	994.1
13.08.2017 06:00	9986	993.9
13.08.2017 07:00	10004	993.9
13.08.2017 08:00	9953	993.8
13.08.2017 09:00	10017	993.6
13.08.2017 10:00	10076	993.4
13.08.2017 11:00	10082	993
13.08.2017 12:00	10074	992.6
13.08.2017 13:00	10138	992.1
13.08.2017 14:00	10148	991.9
13.08.2017 15:00	10155	991.8
13.08.2017 16:00	10106	991.9
13.08.2017 17:00	10089	991.9
13.08.2017 18:00	10091	991.9
13.08.2017 19:00	10098	992
13.08.2017 20:00	10034	992
13.08.2017 21:00	10045	992.1
13.08.2017 22:00	10050	991.9
13.08.2017 23:00	9990	992.8
14.08.2017 00:00	9994	992.8
14.08.2017 01:00	9982	992.2
14.08.2017 02:00	10031	992
14.08.2017 03:00	9999	992.1
14.08.2017 04:00	10017	992.5
14.08.2017 05:00	10011	992.6
14.08.2017 06:00	10021	992.7
14.08.2017 07:00	9957	993.7
14.08.2017 08:00	9957	994.2
14.08.2017 09:00	9965	994.4
14.08.2017 10:00	10027	994.5
14.08.2017 11:00	9963	994.5
14.08.2017 12:00	9987	994.6
14.08.2017 13:00	9936	994.9
14.08.2017 14:00	9906	994.9
14.08.2017 15:00	9923	995.2
14.08.2017 16:00	9878	995.4
14.08.2017 17:00	9798	996.2
14.08.2017 18:00	9736	996.9
14.08.2017 19:00	9697	997.5
14.08.2017 20:00	9605	997.9
14.08.2017 21:00	9555	998.4
14.08.2017 22:00	9587	998.5
14.08.2017 23:00	9572	998.8
15.08.2017 00:00	9528	999.2
15.08.2017 01:00	9480	999.4
15.08.2017 02:00	9440	1000.1
15.08.2017 03:00	9397	1000.7
15.08.2017 04:00	9381	1001
15.08.2017 05:00	9381	1001.3
15.08.2017 06:00	9355	1001.7
15.08.2017 07:00	9403	1002
15.08.2017 08:00	9342	1002.2
15.08.2017 09:00	9347	1002.4
15.08.2017 10:00	9373	1002.5
15.08.2017 11:00	9335	1002.6
15.08.2017 12:00	9334	1002.5
15.08.2017 13:00	9347	1002.6
15.08.2017 14:00	9297	1002.7
15.08.2017 15:00	9301	1002.9
15.08.2017 16:00	9247	1003.4
15.08.2017 17:00	9206	1003.9
15.08.2017 18:00	9203	1004.2
15.08.2017 19:00	9163	1004.5
15.08.2017 20:00	9146	1005
15.08.2017 21:00	9132	1005.2
15.08.2017 22:00	9104	1005.2
15.08.2017 23:00	9103	1005.2
16.08.2017 00:00	9098	1005.2
16.08.2017 01:00	9146	1005.3
16.08.2017 02:00	9099	1005.6
16.08.2017 03:00	9089	1005.8
16.08.2017 04:00	9096	1005.9
16.08.2017 05:00	9065	1006.1
16.08.2017 06:00	9087	1006.1
16.08.2017 07:00	9094	1006
16.08.2017 08:00	9109	1005.8
16.08.2017 09:00	9184	1005.6
16.08.2017 10:00	9174	1005.3
16.08.2017 11:00	9186	1005
16.08.2017 12:00	9229	1004.7
16.08.2017 13:00	9252	1004.3
16.08.2017 14:00	9252	1004.1
16.08.2017 15:00	9203	1003.9
16.08.2017 16:00	9230	1003.9
16.08.2017 17:00	9189	1004
16.08.2017 18:00	9229	1004
16.08.2017 19:00	9230	1004
16.08.2017 20:00	9247	1004.1
16.08.2017 21:00	9223	1004.2
16.08.2017 22:00	9208	1004.1
16.08.2017 23:00	9202	1004.3
17.08.2017 00:00	9188	1004.4
17.08.2017 01:00	9197	1004.4
17.08.2017 02:00	9179	1004.5
17.08.2017 03:00	9167	1004.8
17.08.2017 04:00	9133	1004.9
17.08.2017 05:00	9181	1004.7
17.08.2017 06:00	9145	1004.6
17.08.2017 07:00	9154	1004.5
17.08.2017 08:00	9211	1004.4
17.08.2017 09:00	9247	1004.3
17.08.2017 10:00	9295	1003.8
17.08.2017 11:00	9322	1003.4
17.08.2017 12:00	9351	1003
17.08.2017 13:00	9335	1002.7
17.08.2017 14:00	9319	1002.5
17.08.2017 15:00	9348	1002.3
17.08.2017 16:00	9340	1002.3
17.08.2017 17:00	9298	1002.5
17.08.2017 18:00	9254	1002.5
17.08.2017 19:00	9230	1002.4
17.08.2017 20:00	9221	1002.5
17.08.2017 21:00	9226	1002.7
17.08.2017 22:00	9182	1002.6
17.08.2017 23:00	9233	1002.6
18.08.2017 00:00	9184	1002.7
18.08.2017 01:00	9231	1002.5
18.08.2017 02:00	9238	1002.5
18.08.2017 03:00	9240	1002.7
18.08.2017 04:00	9249	1002.6
18.08.2017 05:00	9280	1002.5
18.08.2017 06:00	9216	1002.6
18.08.2017 07:00	9227	1002.7
18.08.2017 08:00	9274	1002.7
18.08.2017 09:00	9287	1002.5
18.08.2017 10:00	9316	1002.2
18.08.2017 11:00	9379	1001.7
18.08.2017 12:00	9404	1001.3
18.08.2017 13:00	9412	1000.8
18.08.2017 14:00	9422	1000.5
18.08.2017 15:00	9356	1000.5
18.08.2017 16:00	9385	1000.6
18.08.2017 17:00	9367	1000.7
18.08.2017 18:00	9356	1000.6
18.08.2017 19:00	9380	1000.6
18.08.2017 20:00	9368	1000.5
18.08.2017 21:00	9309	1000.5
18.08.2017 22:00	9358	1000.5
18.08.2017 23:00	9353	1000.2
19.08.2017 00:00	9366	1000.2
19.08.2017 01:00	9368	1000.2
19.08.2017 02:00	9368	1000.2
19.08.2017 03:00	9360	1000.2
19.08.2017 04:00	9355	1000.2
19.08.2017 05:00	9370	1000.2
19.08.2017 06:00	9396	999.9
19.08.2017 07:00	9386	999.8
19.08.2017 08:00	9423	999.7
19.08.2017 09:00	9428	999.7
19.08.2017 10:00	9418	999.6
19.08.2017 11:00	9458	999.4
19.08.2017 12:00	9468	999.2
19.08.2017 13:00	9432	999
19.08.2017 14:00	9523	998.8
19.08.2017 15:00	9472	998.7
19.08.2017 16:00	9430	998.7
19.08.2017 17:00	9429	998.9
19.08.2017 18:00	9442	998.9
19.08.2017 19:00	9380	999.1
19.08.2017 20:00	9369	999.5
19.08.2017 21:00	9321	999.7
19.08.2017 22:00	9310	999.6
19.08.2017 23:00	9372	999.6
20.08.2017 00:00	9360	999.7
20.08.2017 01:00	9351	999.6
20.08.2017 02:00	9363	999.6
20.08.2017 03:00	9396	999.8
20.08.2017 04:00	9370	1000.1
20.08.2017 05:00	9319	1000.3
20.08.2017 06:00	9312	1000.4
20.08.2017 07:00	9313	1000.5
20.08.2017 08:00	9315	1000.3
20.08.2017 09:00	9352	1000.4
20.08.2017 10:00	9362	1000.4
20.08.2017 11:00	9364	1000.2
20.08.2017 12:00	9361	1000
20.08.2017 13:00	9382	999.8
20.08.2017 14:00	9372	999.6
20.08.2017 15:00	9377	999.3
20.08.2017 16:00	9379	999.4
20.08.2017 17:00	9361	999.6
20.08.2017 18:00	9370	999.6
20.08.2017 19:00	9397	999.4
20.08.2017 20:00	9400	999.2
20.08.2017 21:00	9408	999.2
20.08.2017 22:00	9374	999.1
20.08.2017 23:00	9382	998.9
21.08.2017 00:00	9379	998.7
21.08.2017 01:00	9450	998.5
21.08.2017 02:00	9455	998.6
21.08.2017 03:00	9463	998.5
21.08.2017 04:00	9462	998.2
21.08.2017 05:00	9445	998.1
21.08.2017 06:00	9498	997.8
21.08.2017 07:00	9539	997.5
21.08.2017 08:00	9526	997.2
21.08.2017 09:00	9531	996.9
21.08.2017 10:00	9579	996.5
21.08.2017 11:00	9597	996
21.08.2017 12:00	9608	995.7
21.08.2017 13:00	9694	995.4
21.08.2017 14:00	9657	995.1
21.08.2017 15:00	9697	994.6
21.08.2017 16:00	9706	994.6
21.08.2017 17:00	9731	994.7
21.08.2017 18:00	9708	994.7
21.08.2017 19:00	9750	994.6
21.08.2017 20:00	9743	994.6
21.08.2017 21:00	9726	994.5
21.08.2017 22:00	9734	994.4
21.08.2017 23:00	9767	994.3
22.08.2017 00:00	9806	994.1
22.08.2017 01:00	9826	993.9
22.08.2017 02:00	9841	993.8
22.08.2017 03:00	9760	993.8
22.08.2017 04:00	9822	993.7
22.08.2017 05:00	9832	993.7
22.08.2017 06:00	9829	993.5
22.08.2017 07:00	9851	993.2
22.08.2017 08:00	9886	992.9
22.08.2017 09:00	9904	992.7
22.08.2017 10:00	9882	992.2
22.08.2017 11:00	9935	991.6
22.08.2017 12:00	9942	991.2
22.08.2017 13:00	9957	990.7
22.08.2017 14:00	9987	990.4
22.08.2017 15:00	10016	990
22.08.2017 16:00	10059	989.5
22.08.2017 17:00	10039	989.2
22.08.2017 18:00	10037	988.9
22.08.2017 19:00	10146	988.2
22.08.2017 20:00	10274	987.6
22.08.2017 21:00	10249	986.9
22.08.2017 22:00	10346	986.2
22.08.2017 23:00	10366	985.9
23.08.2017 00:00	10415	985.5
23.08.2017 01:00	10463	984.9
23.08.2017 02:00	10539	984.5
23.08.2017 03:00	10561	984.2
23.08.2017 04:00	10574	983.9
23.08.2017 05:00	10594	983.6
23.08.2017 06:00	10633	983.2
23.08.2017 07:00	10635	983.1
23.08.2017 08:00	10704	982.5
23.08.2017 09:00	10745	982.1
23.08.2017 10:00	10708	981.9
23.08.2017 11:00	10686	981.9
23.08.2017 12:00	10696	981.8
23.08.2017 13:00	10575	982
23.08.2017 14:00	10657	981.9
23.08.2017 15:00	10565	982.5
23.08.2017 16:00	10641	982
23.08.2017 17:00	10648	981.5
23.08.2017 18:00	10663	980.8
23.08.2017 19:00	10777	980.4
23.08.2017 20:00	10715	980.9
23.08.2017 21:00	10664	981.1
23.08.2017 22:00	10660	981.4
23.08.2017 23:00	10599	982
24.08.2017 00:00	10607	982.3
24.08.2017 01:00	10644	982.5
24.08.2017 02:00	10618	982.6
24.08.2017 03:00	10625	983.1
24.08.2017 04:00	10545	983.7
24.08.2017 05:00	10531	984.3
24.08.2017 06:00	10486	984.9
24.08.2017 07:00	10406	985.3
24.08.2017 08:00	10410	985.6
24.08.2017 09:00	10418	985.4
24.08.2017 10:00	10419	985.1
24.08.2017 11:00	10445	985.2
24.08.2017 12:00	10432	985.2
24.08.2017 13:00	10427	985.4
24.08.2017 14:00	10390	985.6
24.08.2017 15:00	10400	985.7
24.08.2017 16:00	10396	985.8
24.08.2017 17:00	10335	986
24.08.2017 18:00	10306	985.8
24.08.2017 19:00	10420	985.4
24.08.2017 20:00	10402	985.3
24.08.2017 21:00	10390	985.5
24.08.2017 22:00	10461	985.4
24.08.2017 23:00	10404	985.4
25.08.2017 00:00	10402	985.3
25.08.2017 01:00	10449	985.2
25.08.2017 02:00	10435	985.3
25.08.2017 03:00	10436	985.5
25.08.2017 04:00	10346	985.8
25.08.2017 05:00	10388	986.3
25.08.2017 06:00	10290	987.1
25.08.2017 07:00	10272	987.7
25.08.2017 08:00	10232	988.3
25.08.2017 09:00	10137	988.9
25.08.2017 10:00	10134	989.4
25.08.2017 11:00	10078	990.1
25.08.2017 12:00	10072	990.7
25.08.2017 13:00	9997	991.3
25.08.2017 14:00	9994	992
25.08.2017 15:00	9933	992.2
25.08.2017 16:00	9892	992.6
25.08.2017 17:00	9821	993
25.08.2017 18:00	9932	993
25.08.2017 19:00	9873	993.1
25.08.2017 20:00	9847	993
25.08.2017 21:00	9912	992.9
25.08.2017 22:00	9901	992.5
25.08.2017 23:00	9884	992.2
26.08.2017 00:00	9941	992
26.08.2017 01:00	9940	991.7
26.08.2017 02:00	9996	991.4
26.08.2017 03:00	9985	991.2
26.08.2017 04:00	10000	990.8
26.08.2017 05:00	10087	990.5
26.08.2017 06:00	10179	989.8
26.08.2017 07:00	10123	989.3
26.08.2017 08:00	10218	989
26.08.2017 09:00	10212	988.9
26.08.2017 10:00	10243	988.9
26.08.2017 11:00	10221	988.9
26.08.2017 12:00	10158	989
26.08.2017 13:00	10218	988.6
26.08.2017 14:00	10264	988.7
26.08.2017 15:00	10139	989.2
26.08.2017 16:00	10115	989.7
26.08.2017 17:00	10073	990.2
26.08.2017 18:00	10038	990.5
26.08.2017 19:00	10094	990.8
26.08.2017 20:00	10031	991.2
26.08.2017 21:00	10104	991.4
26.08.2017 22:00	10009	991.5
26.08.2017 23:00	10032	991.5
27.08.2017 00:00	10007	991.5
27.08.2017 01:00	10014	991.3
27.08.2017 02:00	10027	991.2
27.08.2017 03:00	9996	991.2
27.08.2017 04:00	10053	991.2
27.08.2017 05:00	10012	991.2
27.08.2017 06:00	9982	991.4
27.08.2017 07:00	10062	991.1
27.08.2017 08:00	10110	990.8
27.08.2017 09:00	10097	990.7
27.08.2017 10:00	10144	990.6
27.08.2017 11:00	10130	990.3
27.08.2017 12:00	10144	990
27.08.2017 13:00	10114	990
27.08.2017 14:00	10163	989.9
27.08.2017 15:00	10165	989.7
27.08.2017 16:00	10123	989.8
27.08.2017 17:00	10109	989.7
27.08.2017 18:00	10187	989.3
27.08.2017 19:00	10206	989.1
27.08.2017 20:00	10157	989.1
27.08.2017 21:00	10145	989
27.08.2017 22:00	10213	988.8
27.08.2017 23:00	10295	988.5
28.08.2017 00:00	10263	988.2
28.08.2017 01:00	10333	987.7
28.08.2017 02:00	10346	987.5
28.08.2017 03:00	10319	987.2
28.08.2017 04:00	10392	986.6
28.08.2017 05:00	10402	986.3
28.08.2017 06:00	10490	986.1
28.08.2017 07:00	10450	985.8
28.08.2017 08:00	10563	985.7
28.08.2017 09:00	10492	985.6
28.08.2017 10:00	10520	985.5
28.08.2017 11:00	10562	985.6
28.08.2017 12:00	10487	985.5
28.08.2017 13:00	10485	985.6
28.08.2017 14:00	10448	985.8
28.08.2017 15:00	10458	985.9
28.08.2017 16:00	10438	986.1
28.08.2017 17:00	10410	986.3
28.08.2017 18:00	10361	986.4
28.08.2017 19:00	10385	986.7
28.08.2017 20:00	10429	986.9
28.08.2017 21:00	10354	987.1
28.08.2017 22:00	10304	987.3
28.08.2017 23:00	10299	987.5
29.08.2017 00:00	10384	987.6
29.08.2017 01:00	10307	988.2
29.08.2017 02:00	10259	988.7
29.08.2017 03:00	10183	989.3
29.08.2017 04:00	10181	989.7
29.08.2017 05:00	10157	990.2
29.08.2017 06:00	10193	990.7
29.08.2017 07:00	10132	991
29.08.2017 08:00	10119	991.5
29.08.2017 09:00	10092	992
29.08.2017 10:00	10119	992.3
29.08.2017 11:00	10047	992.5
29.08.2017 12:00	10035	992.8
29.08.2017 13:00	10020	993.1
29.08.2017 14:00	9983	993.4
29.08.2017 15:00	9903	993.8
29.08.2017 16:00	9917	994.2
29.08.2017 17:00	9855	994.6
29.08.2017 18:00	9860	994.9
29.08.2017 19:00	9831	995.3
29.08.2017 20:00	9834	995.5
29.08.2017 21:00	9781	995.8
29.08.2017 22:00	9728	996.2
29.08.2017 23:00	9733	996.3
30.08.2017 00:00	9699	996.6
30.08.2017 01:00	9665	996.9
30.08.2017 02:00	9631	997.3
30.08.2017 03:00	9626	997.6
30.08.2017 04:00	9618	998.1
30.08.2017 05:00	9576	998.6
30.08.2017 06:00	9535	998.9
30.08.2017 07:00	9573	999
30.08.2017 08:00	9571	999
30.08.2017 09:00	9601	999.1
30.08.2017 10:00	9607	999
30.08.2017 11:00	9602	998.8
30.08.2017 12:00	9617	998.7
30.08.2017 13:00	9620	998.5
30.08.2017 14:00	9594	998.5
30.08.2017 15:00	9630	998.7
30.08.2017 16:00	9586	998.8
30.08.2017 17:00	9562	999.2
30.08.2017 18:00	9580	999.1
30.08.2017 19:00	9567	999.2
30.08.2017 20:00	9561	999.4
30.08.2017 21:00	9507	999.6
30.08.2017 22:00	9532	999.6
30.08.2017 23:00	9487	999.7
31.08.2017 00:00	9459	999.7
31.08.2017 01:00	9512	999.7
31.08.2017 02:00	9471	999.7
31.08.2017 03:00	9480	1000.1
31.08.2017 04:00	9510	1000.2
31.08.2017 05:00	9464	1000.1
31.08.2017 06:00	9414	1000.4
31.08.2017 07:00	9419	1000.4
31.08.2017 08:00	9495	1000.3
31.08.2017 09:00	9529	1000
31.08.2017 10:00	9538	999.7
31.08.2017 11:00	9553	999.3
31.08.2017 12:00	9613	998.7
31.08.2017 13:00	9601	998.6
31.08.2017 14:00	9579	998.5
31.08.2017 15:00	9636	998.5
31.08.2017 16:00	9588	998.6
31.08.2017 17:00	9535	998.7
31.08.2017 18:00	9603	998.6
31.08.2017 19:00	9565	998.6
31.08.2017 20:00	9599	998.6
31.08.2017 21:00	9579	998.8
31.08.2017 22:00	9576	998.8
31.08.2017 23:00	9582	998.5
